profile_id,profile_type,profile_label,requested_center,signal_rank_centroid,sigma,pc_index,rank_fraction,eigenvalue,teacher_coefficient,teacher_aligned,signal_allocation,mc_mean_aligned,mc_std_aligned,mc_q10_aligned,mc_q90_aligned,theory_mean_aligned,theory_lambda_cv,mc_lambda_median
localized_0.200,localized,localized 0.20,0.2,0.20552041484147038,0.1,114,0.88671875,0.20665868205102922,2.97900227010244e-06,2.97900227010244e-06,1.8339830761152252e-12,-0.00035108441574246805,0.01654008986324744,-0.021327358497509618,0.021391408037098016,2.7273477030868146e-06,0.01,0.01
localized_0.200,localized,localized 0.20,0.2,0.20552041484147038,0.1,115,0.89453125,0.20486165003319418,-2.2845747114629628e-06,2.2845747114629628e-06,1.0692306430746903e-12,0.001290562822643082,0.016890552763392526,-0.01878412033217503,0.022159218274863623,2.0900339393302093e-06,0.01,0.01
localized_0.200,localized,localized 0.20,0.2,0.20552041484147038,0.1,116,0.90234375,0.20309560132601148,1.7466187359867229e-06,1.7466187359867229e-06,6.195790815739547e-13,-0.00027738034561506313,0.017535381304866482,-0.022131390994029075,0.02279990842732468,1.5967047779833809e-06,0.01,0.01
localized_0.200,localized,localized 0.20,0.2,0.20552041484147038,0.1,117,0.91015625,0.20135974148561822,-1.3312185604788894e-06,1.3312185604788894e-06,3.568382273121209e-13,0.0011920928514825074,0.018369336507996218,-0.021918881800782997,0.02516700315259334,1.2160590082993699e-06,0.01,0.01
localized_0.200,localized,localized 0.20,0.2,0.20552041484147038,0.1,118,0.91796875,0.19965330299845196,-1.0114848648372803e-06,1.0114848648372803e-06,2.0426562009095604e-13,0.0007418704037688566,0.017191116794058395,-0.020782655712837658,0.02343229103117303,9.233018079537821e-07,0.01,0.01
localized_0.200,localized,localized 0.20,0.2,0.20552041484147038,0.1,119,0.92578125,0.19797554414972546,7.661758448454373e-07,7.661758448454373e-07,1.1621667798856804e-13,5.962165587718627e-05,0.018069831859416983,-0.022420577368272944,0.023609888026799555,6.988629264285665e-07,0.01,0.01
localized_0.200,localized,localized 0.20,0.2,0.20552041484147038,0.1,120,0.93359375,0.19632574794847776,5.785712202620619e-07,5.785712202620619e-07,6.571899514069827e-14,-0.0008670835514698346,0.018038376856146725,-0.022032038785987328,0.022221323286117717,5.273511037800926e-07,0.01,0.01
localized_0.200,localized,localized 0.20,0.2,0.20552041484147038,0.1,121,0.94140625,0.19470322110592836,4.355567574568214e-07,4.355567574568214e-07,3.693708751674247e-14,0.0016037785000719753,0.01859191288233358,-0.02208001286038809,0.024343351363384877,3.967048507198728e-07,0.01,0.01
localized_0.200,localized,localized 0.20,0.2,0.20552041484147038,0.1,122,0.94921875,0.19310729306407648,3.268831178283823e-07,3.268831178283823e-07,2.0634011075124098e-14,0.0002474537161510977,0.018534695958989104,-0.02262060276230555,0.023081925538576964,2.97505641033178e-07,0.01,0.01
localized_0.200,localized,localized 0.20,0.2,0.20552041484147038,0.1,123,0.95703125,0.19153731507168564,2.4456836257367123e-07,2.4456836257367123e-07,1.145655243253682e-14,0.0010071732559305303,0.018553578234283573,-0.022269560365469992,0.023100657039610333,2.2242478688674826e-07,0.01,0.01
localized_0.200,localized,localized 0.20,0.2,0.20552041484147038,0.1,124,0.96484375,0.18999265930497847,-1.8241827518852879e-07,1.8241827518852879e-07,6.322276881221071e-15,0.0009426276033044412,0.019254904691462685,-0.022103838011969166,0.025589510304307533,1.657798268273205e-07,0.01,0.01
localized_0.200,localized,localized 0.20,0.2,0.20552041484147038,0.1,125,0.97265625,0.18847271803053864,-1.3564285733851196e-07,1.3564285733851196e-07,3.4677066642612025e-15,-0.00034448146313739416,0.01925248089211319,-0.02460407662972919,0.023239603938283837,1.231802072955187e-07,0.01,0.01
localized_0.200,localized,localized 0.20,0.2,0.20552041484147038,0.1,126,0.98046875,0.18697690280807405,1.005509677665209e-07,1.005509677665209e-07,1.890429437120175e-15,-0.00047777205792301237,0.01785489947000885,-0.02252335721777629,0.021795437881944244,9.124543685169778e-08,0.01,0.01
localized_0.200,localized,localized 0.20,0.2,0.20552041484147038,0.1,127,0.98828125,0.18550464373084513,7.430816561420947e-08,7.430816561420947e-08,1.0243016362787528e-15,0.0007957337614632486,0.017925508697379477,-0.021765298296285117,0.024668552026240482,6.738179460266077e-08,0.01,0.01
localized_0.200,localized,localized 0.20,0.2,0.20552041484147038,0.1,128,0.99609375,0.1840553887016979,5.4745446310307134e-08,5.4745446310307134e-08,5.516257595533765e-16,0.0006428554813460302,0.017655392934054364,-0.02316512811190543,0.021889821742979126,4.960613616562676e-08,0.01,0.01
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,1,0.00390625,23.559089753817332,-0.00182102842657599,0.00182102842657599,7.81253466282728e-05,0.001730848440394136,0.0017825263320198374,-0.0004057619506987228,0.004109769471691019,0.0018204479644431668,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,2,0.01171875,11.779544876908666,0.0029436255253656868,0.0029436255253656868,0.00010206894632133519,0.0031420153789619306,0.0025228781899226133,9.49439780379145e-05,0.006167308240269403,0.002941749531938912,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,3,0.01953125,7.85302991793911,0.00410821974228145,0.00410821974228145,0.00013253927253679376,0.004199900839472088,0.003048349065408006,0.00022892504861665312,0.00810097132119836,0.004104293696957001,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,4,0.02734375,5.889772438454333,-0.005389185685385824,0.005389185685385824,0.0001710585595074068,0.005676408489668455,0.003681622262623411,0.000809830082814385,0.010352220094804675,0.005382320927817749,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,5,0.03515625,4.711817950763466,-0.006824218227823277,0.006824218227823277,0.0002194291472068944,0.006842669289473045,0.004235645981658134,0.0012076582461781626,0.0120093555740863,0.006813355805167983,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,6,0.04296875,3.926514958969555,0.008440980952645148,0.008440980952645148,0.0002797648168815842,0.008427748547405278,0.00468780166349922,0.0026065105904093614,0.014593915715289002,0.008424863005707188,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,7,0.05078125,3.3655842505453326,-0.01026337847404739,0.01026337847404739,0.0003545203385289756,0.010680074150609474,0.0051197357792913956,0.003993300300187632,0.017231643942138972,0.010240521657423056,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,8,0.05859375,2.9448862192271665,-0.01231359840569734,0.01231359840569734,0.0004465175063008579,0.012556702476770851,0.005036266398253171,0.0059995045300230586,0.019014962034333137,0.012282268132291123,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,9,0.06640625,2.6176766393130366,0.014612837430838948,0.014612837430838948,0.0005589656277183345,0.014645906307378498,0.0052375591877850645,0.0078033863620912405,0.02097151408256939,0.014571022809228158,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,10,0.07421875,2.355908975381733,0.01718150657033591,0.01718150657033591,0.0006954741490237193,0.016927871458835744,0.0053825467168011005,0.009621446900879222,0.02344757563347241,0.01712689630433747,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,11,0.08203125,2.141735432165212,0.020039190230808305,0.020039190230808305,0.0008600548665389338,0.02018062380933648,0.005874197192997156,0.012633457058517929,0.028122139103458118,0.019969149948658584,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,12,0.08984375,1.9632574794847775,-0.02320447087680784,0.02320447087680784,0.0010571110201811728,0.023493157216260253,0.006461397188751185,0.015332375120106956,0.031456354716345676,0.02311602247747926,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,13,0.09765625,1.812237673370564,0.02669467161208628,0.02669467161208628,0.0012914105197178304,0.026558080126675022,0.006316481254952734,0.01921368687310722,0.03399609254801031,0.0265844752978132,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,14,0.10546875,1.6827921252726663,-0.03052554472097097,0.03052554472097097,0.00156804064638473,0.031187108498913013,0.0066522954720406625,0.02238061044222728,0.039570638155062746,0.03038988444131979,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,15,0.11328125,1.570605983587822,0.03471092369430304,0.03471092369430304,0.0018923418294767998,0.034884316743026514,0.0072428129217311675,0.02503409641627559,0.04442720239240534,0.0345456967621352,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,16,0.12109375,1.4724431096135833,0.03926235158015436,0.03926235158015436,0.0022698185421209066,0.03862047525887495,0.007364034010925785,0.029380854496209335,0.04800708531115028,0.0390630632340565,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,17,0.12890625,1.3858288090480784,0.044188696477405934,0.044188696477405934,0.002706026007918207,0.044508434415361835,0.007777286568469483,0.03427834378001112,0.053877379261735824,0.04395046015767612,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,18,0.13671875,1.3088383196565183,-0.04949576422394849,0.04949576422394849,0.0032064322655663375,0.04918281414738104,0.007605710060001768,0.03913525544483875,0.05920835959375486,0.049213308298696364,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,19,0.14453125,1.2399520923061753,-0.055185918146151786,0.055185918146151786,0.0037762561942360343,0.05539212221195096,0.007572987338209887,0.045166955604381484,0.06481409171351259,0.05485359976924527,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,20,0.15234375,1.1779544876908665,0.061257715782257895,0.061257715782257895,0.004420283335796529,0.06137969990440311,0.008565664283317245,0.05043859775278205,0.07194052036689641,0.06086954248486254,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,21,0.16015625,1.1218614168484442,0.06770557257319275,0.06770557257319275,0.005142662722132816,0.06738602429543618,0.008113646007855885,0.05736974782435474,0.07786490407045882,0.06725523208521055,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,22,0.16796875,1.070867716082606,-0.07451946251172377,0.07451946251172377,0.005946689371367134,0.07372256558269459,0.008462339159174267,0.0634725509062248,0.08523651552546924,0.07400036117896978,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,23,0.17578125,1.0243082501659708,-0.08168466557967037,0.08168466557967037,0.006834578584700843,0.08136290420491445,0.00902138477775075,0.0698757505134242,0.09311614184598994,0.08108997558836113,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,24,0.18359375,0.9816287397423887,0.08918157143401662,0.08918157143401662,0.00780723957137255,0.08897061096633166,0.008372713151772081,0.07830123626177601,0.09931123489135417,0.0885042868781879,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,25,0.19140625,0.9423635901526932,-0.09698554819550124,0.09698554819550124,0.008864057158815615,0.09620273293256044,0.008916764403163656,0.08515043989352383,0.1076068532470589,0.09621854982832222,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,26,0.19921875,0.906118836685282,-0.1050668843310782,0.1050668843310782,0.010002691309966807,0.10439528411375415,0.009151966716021243,0.09312727898361695,0.11588687044701908,0.1042030126315609,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,27,0.20703125,0.8725588797710122,-0.11339081050046416,0.11339081050046416,0.01121890477318041,0.11222874985730581,0.008881152466612972,0.10165860070350666,0.12338289196823594,0.1124229464674882,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,28,0.21484375,0.8413960626363332,0.12191760686416347,0.12191760686416347,0.012506429344744961,0.12025782228497643,0.009608100343373954,0.1073931111420146,0.13214432562346284,0.12083875972549042,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,29,0.22265625,0.8123824053040459,-0.13060279974402458,0.13060279974402458,0.013856880858579054,0.13062256373682973,0.008977249677938903,0.11943920134066419,0.14228702262498438,0.1294062005451203,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,30,0.23046875,0.785302991793911,0.13939744971586135,0.13939744971586135,0.015259732085204892,0.1378693182672148,0.010376488279058039,0.1244576558849634,0.15175448391888882,0.13807664953838475,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,31,0.23828125,0.7599706372199139,0.14824853123470838,0.14824853123470838,0.01670235120583991,0.1468145299409213,0.010063028531074795,0.1342266331002153,0.16029523604534981,0.14679750259422467,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,32,0.24609375,0.7362215548067916,0.15709940179301896,0.15709940179301896,0.018170111446007636,0.15590452892782639,0.009900284517791347,0.14272716227512638,0.16858143773565307,0.15551264158666142,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,33,0.25390625,0.7139118107217374,0.16589035644380126,0.16589035644380126,0.019646574863214913,0.1642302303836541,0.010206629363388722,0.15040409603819552,0.17648610746478774,0.16416298866784695,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,34,0.26171875,0.6929144045240392,-0.17455926134308355,0.17455926134308355,0.02111375028015958,0.17351421864422087,0.010813296662718382,0.1595669319591536,0.18837391590821187,0.17268713768390484,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,35,0.26953125,0.6731168501090665,0.18304225784162004,0.18304225784162004,0.022552422069583425,0.18085577084498136,0.010781812429542563,0.16778534401103617,0.19483114020553216,0.18102205416671746,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,36,0.27734375,0.6544191598282592,-0.19127452664840497,0.19127452664840497,0.02394254309038169,0.18900408714331235,0.011080054066729565,0.1752853730392644,0.2048274690392286,0.1891038333918079,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,37,0.28515625,0.6367321555085765,0.19919109976174126,0.19919109976174126,0.02526368172975031,0.1967002462570087,0.010861361211778948,0.1824017692653185,0.21052941720642823,0.19686850421343846,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,38,0.29296875,0.6199760461530877,-0.2067277062777872,0.2067277062777872,0.02649550991672776,0.2038863634276849,0.010989502349466116,0.1899744936501078,0.21742226559300087,0.20425286485218438,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,39,0.30078125,0.6040792244568546,0.21382163689698805,0.21382163689698805,0.02761831633060404,0.2105881568854311,0.010971096195866776,0.19745310398820876,0.2249366036878846,0.21119533557139283,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,40,0.30859375,0.5889772438454333,-0.22041261100355347,0.22041261100355347,0.028613527010550113,0.21775314036805438,0.011226573015896432,0.20346059648414572,0.23177426112882846,0.21763681228353768,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,41,0.31640625,0.5746119452150569,-0.22644362963086015,0.22644362963086015,0.029464214329685545,0.22332845657184064,0.01130724349153785,0.20891499393178126,0.23886120458928836,0.22352150461263837,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,42,0.32421875,0.5609307084242221,0.23186179747407237,0.23186179747407237,0.030155574937047767,0.22953577360186,0.01169574541179626,0.21402750629416006,0.2447587637089953,0.2287977418307951,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,43,0.33203125,0.54788580822831,-0.23661909738587236,0.23661909738587236,0.03067535785462816,0.2344697121252542,0.012295244557814188,0.2201693473692438,0.2506851191972823,0.23341873039950276,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,44,0.33984375,0.535433858041303,0.24067310149434434,0.24067310149434434,0.03101422544823849,0.23662717438116362,0.01219265691727365,0.22040235118645363,0.2508935256863097,0.2373432475807572,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,45,0.34765625,0.5235353278626074,0.243987604202619,0.243987604202619,0.031166032416803588,0.24011971158499246,0.012822248376332833,0.22263868268238196,0.25713127714273326,0.24053625672674556,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,46,0.35546875,0.5121541250829854,-0.24653316384331717,0.24653316384331717,0.03112801115469662,0.24335322203667953,0.012778779191164411,0.227036886802203,0.2598544654335183,0.2429694313846461,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,47,0.36328125,0.5012572288046241,-0.24828754162980404,0.24828754162980404,0.030900855675420637,0.2446172492778535,0.011767267674096919,0.22999518933427274,0.2597822768108843,0.2446215772267697,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,48,0.37109375,0.49081436987119437,0.2492360287217826,0.2492360287217826,0.030488700541035193,0.24542940947178957,0.011864420807142053,0.2309483949292689,0.26093894969122294,0.24547894298660652,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,49,0.37890625,0.48079775007790465,0.24937165464570607,0.24937165464570607,0.02989899569111127,0.2437571851812982,0.012389944528671938,0.22710139589210654,0.25987676728028725,0.2455354139891729,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,50,0.38671875,0.4711817950763466,-0.2486952729136187,0.2486952729136187,0.02914228246573545,0.2447959052442715,0.012139266005390647,0.22987840212665844,0.26046666822912357,0.24479258444242724,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,51,0.39453125,0.4619429363493594,0.2472155223941978,0.2472155223941978,0.028231880230469016,0.24333344173385235,0.013419050897068512,0.22607270480229452,0.26073507796273226,0.24325970733294658,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,52,0.40234375,0.453059418342641,0.24494866573046342,0.24494866573046342,0.02718349661751681,0.2409168749590677,0.013122327126720046,0.22356960856873076,0.25636540158005133,0.240953523467947,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,53,0.41015625,0.4445111274305157,-0.24191830879258275,0.24191830879258275,0.026014777310321265,0.23791042857328987,0.012716141293670477,0.22240602013125105,0.25332489618360704,0.2378979738510564,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,54,0.41796875,0.4362794398855061,-0.2381550077260636,0.2381550077260636,0.024744813377071857,0.23301633324863502,0.012865672300700813,0.21761029488228323,0.24973213619005197,0.23412380209707964,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,55,0.42578125,0.42834708643304237,0.23369577253451787,0.23369577253451787,0.02339362531423853,0.22849791351444274,0.013599667446250034,0.21056603247214764,0.24576712037080797,0.22966805591207343,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,56,0.43359375,0.4206980313181666,-0.22858347825801112,0.22858347825801112,0.02198164316380951,0.22292552871394805,0.013850535871762125,0.20490671689469167,0.2405290099322003,0.2245734987270418,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,57,0.44140625,0.41331736410205844,-0.22286619661766216,0.22286619661766216,0.020529201344656745,0.22033273421899985,0.013678722153734727,0.20329591937801855,0.23904795978098956,0.21888794432312556,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,58,0.44921875,0.40619120265202296,0.21659646245012867,0.21659646245012867,0.019056065270123313,0.2132150142584496,0.013145644284191052,0.19687990425650348,0.2310664495789225,0.21266352868059682,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,59,0.45703125,0.39930660599690393,0.20983049031936227,0.20983049031936227,0.017581004537143726,0.20572459742375976,0.014699278760700377,0.18741524496292894,0.22442058519581423,0.20595593429244052,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,60,0.46484375,0.3926514958969555,0.2026273573477919,0.2026273573477919,0.016121424628905392,0.19734705074953665,0.014071196981193065,0.1788606655797856,0.21473201171887824,0.1988235827876415,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,61,0.47265625,0.38621458612815296,-0.1950481685482495,0.1950481685482495,0.014693065858032952,0.19034963191467452,0.014721723728240448,0.1724135485357158,0.20807190197853118,0.19132681190423967,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,62,0.48046875,0.37998531860995693,0.1871552207678355,0.1871552207678355,0.013309774884875232,0.18343033025861966,0.013946719572646716,0.16553548088335762,0.20228028889447872,0.18352705264527597,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,63,0.48828125,0.3739538056161481,0.17901118079420988,0.17901118079420988,0.011983350766489992,0.17559962326566633,0.014671079129988373,0.15678622934674036,0.19360974061324762,0.17548602186148785,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,64,0.49609375,0.3681107774033958,0.17067829225347075,0.17067829225347075,0.010723464301673721,0.16768561987187713,0.014629252422989202,0.14950599416042457,0.18518129729454202,0.16726494456360808,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,65,0.50390625,0.3624475346741128,0.16221762468668977,0.16221762468668977,0.009537646585786102,0.15940882448025848,0.014758434021035384,0.1404744842208868,0.17765474475727963,0.1589238190145047,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,66,0.51171875,0.3569559053608687,-0.1536883766772766,0.1536883766772766,0.008431340293332739,0.15014483506588744,0.014320333920402231,0.1323365582773724,0.16820750720772307,0.15052073613512246,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,67,0.51953125,0.3516282052808557,-0.14514724316778949,0.14514724316778949,0.0074080053462636485,0.1406536312552991,0.01428836429033711,0.12087391854330504,0.15834612087738395,0.14211126303208577,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,68,0.52734375,0.3464572022620196,0.13664785521080267,0.13664785521080267,0.006469269343034164,0.13359679077521722,0.014770882700663939,0.11452661779448527,0.15249191254921085,0.13374789857652364,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,69,0.53515625,0.341436083388657,-0.12824029840413234,0.12824029840413234,0.005615112421657396,0.12543330306810982,0.013980533853436932,0.10797345245227004,0.14399782887569904,0.12547960699250843,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,70,0.54296875,0.33655842505453326,-0.11997071422607904,0.11997071422607904,0.004844076079689456,0.11599743716372388,0.014906539412848956,0.09728313894604067,0.1365105118236545,0.11735143340841227,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,71,0.55078125,0.331818165546723,-0.11188098646917971,0.11188098646917971,0.004153485817834028,0.10971993843578719,0.01605252065947206,0.08940970021600178,0.13070981954173122,0.10940420334211294,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,72,0.55859375,0.3272095799141296,0.10400851302513844,0.10400851302513844,0.0035396782330875307,0.10061790236251697,0.01472030491197806,0.08196266953777341,0.12006647488383422,0.10167430618391249,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,73,0.56640625,0.32272725690160725,0.09638606144747992,0.09638606144747992,0.002998224269958767,0.0931151943525483,0.014176256488934072,0.07570670604807457,0.11130027317145144,0.09419356095628593,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,74,0.57421875,0.31836607775428827,0.08904170505366417,0.08904170505366417,0.00252414164606515,0.0862571373878571,0.015489407962335154,0.06771572313188921,0.10649489523153893,0.086989161007437,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,75,0.58203125,0.31412119671756444,-0.08199883485885305,0.08199883485885305,0.002112090903888186,0.07918254938048669,0.01573503803573057,0.05888216928750521,0.0993274985995984,0.08008369286874034,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,76,0.58984375,0.30998802307654383,0.07527624138491239,0.07527624138491239,0.001756551012895595,0.07331267482048487,0.016192499984014577,0.05330465643233232,0.09237467695268652,0.07349522329896448,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,77,0.59765625,0.3059622045950303,0.06888825937774083,0.06888825937774083,0.0014519718761269913,0.06717480583430295,0.016372772769401297,0.04531623174060559,0.08802382448556718,0.0672374475667733,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,78,0.60546875,0.3020396122284273,-0.06284496770237699,0.06284496770237699,0.0011929024176835527,0.061917722938392226,0.016085282842381927,0.04152598072489886,0.08198233614219089,0.06131989129519021,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,79,0.61328125,0.2982163259976877,-0.0571524361692256,0.0571524361692256,0.0009740940935496042,0.0560353144715587,0.016021443202006963,0.03460016990496824,0.07650694921927455,0.055748157707379634,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,80,0.62109375,0.29448862192271663,0.05181301076940156,0.05181301076940156,0.000790580645578886,0.049842568082914214,0.01597879250986418,0.030038568727159886,0.07080801660615652,0.05052421186490645,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,81,0.62890625,0.2908529599236707,0.046825628749265866,0.046825628749265866,0.0006377356908787613,0.0467477808354339,0.015574853954532392,0.026141095985437082,0.06632149343438037,0.04564669346382503,0.003831186849557285,0.003831186849557285
localized_0.350,localized,localized 0.35,0.35,0.35008703906114913,0.1,82,0.63671875,0.28730597260752844,0.04218615511478244,0.04218615511478244,0.00051131030391226,0.04196612085495311,0.015369872466444542,0.022853191210208176,0.06214207977101568,0.04111124993138143,0.003831186849557285,0.003831186849557285
