panel,series,sweep_name,sweep_value,realization,sigma2_noise,sigma_noise,lambda,kappa,beta_hat_1,beta_hat_2,E_gen,R2_gen,z,E_acc_over_S,R2_acc
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0123820168303026,-0.06437000909951551,0.028089891370759068,0.9771049870643418,-0.03985787939781815,0.001723285893641573,0.998411349449909
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1165351624177544,0.1978497823803806,0.008451004367920283,0.9931119045008393,-0.052326209384262246,0.0030487429568089278,0.9972619678114744
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.104770566778931,0.4072113630822085,0.0023806111960482062,0.9980596534387087,-0.0632432569117235,0.004558005012693081,0.9960002904551978
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0974924143816955,0.5398533362099875,0.0004915794873959297,0.9995993320666754,-0.039928920115791855,0.0017296903170511922,0.9984056813383867
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1706784096662926,0.7369764647586003,0.005298033809832426,0.9956817721005523,0.08311233801468543,0.005888219524616708,0.9930923392697327
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0030015121894222,0.296709934711774,0.01440126144679318,0.9882620739695223,-0.1559327671726003,0.034128774178125515,0.9756849721218956
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.011575247754568,-0.036794911684500387,0.026686426838294863,0.9782488981674995,-0.05894267518839269,0.003923083276179026,0.9965257610416356
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0164186614022364,0.47181726641831584,0.008255803623659687,0.9932710052786212,-0.11863435776515363,0.018117936522179908,0.9859258891576496
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1230639430243143,0.38049109878469056,0.0034373473812001516,0.99719834755791,-0.05169217998579201,0.002971330985400561,0.9973279185283165
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1036287435254313,0.026668063141506215,0.015554875919883809,0.9873218062434723,-0.01024770957362986,0.0001072014319693632,0.9998949844484946
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.8630664524529617,0.3052587981865486,0.06089136580233604,0.9503697401562181,-0.269844070818262,0.13658233320434285,0.9271841774442288
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1066403502238331,0.36986853324619373,0.0031830397977207145,0.9974056240951009,-0.06603696578492202,0.00499936500675303,0.9956391191499211
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1266230109327129,0.28609386005298754,0.006005891858768731,0.995104823654113,-0.05200309198635278,0.0030091545347503464,0.9972956784238589
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9734635293867595,-0.22462383035641897,0.046610152180348856,0.9620098197242246,0.07924131438305482,0.00539096133309138,0.9937208140948459
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0039057781741472,0.45331685305686364,0.010781469879974444,0.9912124297987004,-0.1326916781732247,0.023406708494673484,0.9823929185435734
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9790287685395125,0.6486085343124515,0.014634116288137251,0.9880722827547989,-0.07963608059115246,0.007486875048626901,0.9936580946680794
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0667384269681874,0.023924819100487216,0.016785137526084917,0.9863190663248147,-0.04244044303843075,0.0019643923198385113,0.9981988087947017
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0491486389383269,0.7861098120156848,0.0033268961589024556,0.9972883721909671,0.032219518710880024,0.0009743028283268472,0.9989619026140393
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9586707110915272,0.09773766970140019,0.03217371516204818,0.9737764160387578,-0.16945767811065882,0.04162928651652801,0.9712840953293443
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9755735753025239,0.10018823950018657,0.027573654042352888,0.9775257526755621,-0.1550373771171205,0.03366648909839259,0.9759634116966438
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.032368857364673,0.11691639770771756,0.015941096535476613,0.9870070123600321,-0.10906763538408082,0.014986572666669603,0.9881042509117252
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9166290650056619,0.6032276243284257,0.03371240600573632,0.972522287060285,-0.140173471633962,0.026577246126609118,0.9803513978500829
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.2755377232190532,0.46274431990633547,0.032216079862022545,0.9737418861667434,0.08055371493442798,0.005557486622937111,0.9935110990102629
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1833652366262362,0.3238758751542074,0.011204040470005698,0.9908680084195894,-0.0046105780913279215,2.1454812438416464e-05,0.9999787425696638
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.021269964961884,0.19592447570886384,0.014445801687513804,0.9882257708961498,-0.135414285425266,0.024530864506948375,0.9816629713027646
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.153305459743811,0.7392282622572489,0.003159939349916986,0.9974244524004263,0.07285748467609054,0.004611734285091437,0.9946917869266733
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9737084245979084,0.40797794891639333,0.018292548945970846,0.9850904320270838,-0.16591831851715577,0.03957049739269824,0.9724711115804396
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1429922700171995,0.28702910618357336,0.00711825007154761,0.9941981823526387,-0.03812236855530826,0.0015707971359353588,0.9985466850157333
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0206237365471353,0.524934704840691,0.006926244321869995,0.9943546790106202,-0.10018788629925479,0.012397289912509685,0.9899623874388876
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0414086747798836,0.2998077426204785,0.008338328076192057,0.9932037427042203,-0.12384722543900695,0.01998080041720086,0.9846618647510598
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9309008813442623,0.22254745753023697,0.03590313897270187,0.9707367030950348,-0.21609864630300546,0.07599434285533295,0.9533013750660085
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0840965109899738,0.17968497352054075,0.009100769927987005,0.9925823050550273,-0.07771278670114345,0.007099905855941806,0.9939607227831426
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.04829432532108,0.1241968571097772,0.013732234596931769,0.9888073725675021,-0.09685593633971179,0.011501074709462098,0.9906189275957576
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0557160682273423,0.5939377204711961,0.0020867857806840385,0.9982991394729122,-0.051732902084373866,0.0029762699510761485,0.9973237068419286
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0544546076547048,0.3582244481856807,0.005479701669348906,0.9955337014676429,-0.10952943987507802,0.015129431236879544,0.9880033018006517
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0858076232435638,0.35975048280212063,0.0035712148473407155,0.9970892372260651,-0.08389959158454041,0.008387519443569025,0.9929608585319473
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9155030826634032,-0.06908945536412708,0.05472269829934215,0.9553975888015794,-0.12391683933480446,0.02000644800358998,0.9846446169292723
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9197876219335374,0.151743801914412,0.04240687076559788,0.9654357561613841,-0.21736710728313924,0.07713854776874761,0.9527515406713603
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1838137476664392,0.8719706023016737,0.00899558222934024,0.9926680395881162,0.15664818827596116,0.0183420633437073,0.975461345109859
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0161363027716637,0.4031961616860785,0.009469605097065454,0.9922816813945183,-0.13387710841893385,0.023892060887831936,0.982076919841385
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9760244229801657,0.20822942411424678,0.023176393366138096,0.9811097943058619,-0.17617622287430945,0.045732605473904925,0.9689619384937417
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.051308192052101,0.04026869390809368,0.017241782786376763,0.9859468719648082,-0.06404727285620737,0.00468266895596375,0.9958979468396825
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0518442769193064,0.5105089878385775,0.0030972833643771827,0.9974755209353842,-0.08185039174718312,0.007947208701809889,0.9933005133708327
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9760777641479853,0.7700704518284945,0.01593339707465433,0.9870132879006811,-0.018100917690972995,0.00033983450976139343,0.9996723567787447
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.923080518295686,0.15230204480236256,0.04120863319083949,0.9664123944976449,-0.21456800365869266,0.07462987987430733,0.9539605718059232
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9998924507118212,-0.04035307437579347,0.029085016116489563,0.9762938983482846,-0.06728334744621933,0.005203741553288043,0.9954729511564313
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0868344864379884,0.5618470421014621,0.0004841685068019695,0.999605372477951,-0.040902451216863644,0.0018187504282941166,0.9983269894844521
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9152237618890176,-0.20475337622610906,0.0633663915372438,0.9483524398587955,0.006755556964100906,4.5027128306982105e-05,0.9999543624501048
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9475731237577425,0.23268182760711817,0.030200130881345915,0.9753850102849899,-0.20236536853610587,0.06436716493314337,0.9590482576172461
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0261866912305841,0.07353034390801633,0.018741095127281535,0.984724838921443,-0.10040305858970633,0.012456554875452294,0.989919225825832
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.988793148415741,0.020840032720778112,0.028200654416355102,0.9770147082758537,-0.11176009932406694,0.015831169604591962,0.9875096801990747
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0856720322376003,0.30118266143393463,0.00507223208757289,0.9958658145834437,-0.08677159503034304,0.009028099541187879,0.9924706902958902
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0992401206772255,0.42313607509360074,0.0020592670335426353,0.9983215689676888,-0.06524015104608571,0.0048711310784921,0.9957437226914839
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1790788970408959,0.14903461502162357,0.016292124635065908,0.986720902571468,0.01332923315330481,0.00017302513072950612,0.9998223315435448
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1555364649179887,0.1582897335720059,0.012755458380014534,0.9896035060885039,-0.009940677627890637,0.00010081137660879861,0.9999011829282983
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0912962138493087,0.16934298424342842,0.00931700256519749,0.992406061973105,-0.06935855572904615,0.005554376363600601,0.9951893907471808
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0206116889462742,0.32554937220154634,0.010513232327115566,0.9914310601295008,-0.13988768732470802,0.026451399281008574,0.9804314349349448
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1037080878513885,0.25155691312699513,0.006364025654589171,0.9948129222800642,-0.0697873854455614,0.005628457701149592,0.9951297208326726
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1572341288556092,0.4595326957704019,0.004726857265080075,0.9961473165986795,-0.013547936958581475,0.0001886228764243198,0.9998164534041662
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9316674111826009,0.15947126356821018,0.03796059810858233,0.9690597456120448,-0.2082917225720209,0.06921714023082061,0.9566145583079803
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.043977200428753,0.3247747134443625,0.007369413552407976,0.9939934684551243,-0.12071649283795005,0.018848437969591913,0.9854275283569052
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0708214445216702,0.2683850134014439,0.006676588019666625,0.9945581644635532,-0.09883860385182441,0.012029513001680411,0.9902309303886221
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1106017467947429,0.32923939719648254,0.004227891607534876,0.9965540047212202,-0.06535824420633296,0.004890017286432669,0.9957282999142654
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0502154248398545,0.366450501062401,0.005694516657786721,0.995358613857864,-0.11209131991937094,0.01593702900826465,0.9874355359987332
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0433861621451288,0.4966055677765906,0.004146320710143343,0.996620490088725,-0.09197207212747249,0.010259200798777004,0.991541137948579
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0250390237140634,0.1385221487016453,0.016083531660492034,0.9868909188519912,-0.12129688002647598,0.019055261956539418,0.9852870668958427
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1685337500090252,0.733952097929604,0.004978793080170816,0.9959419732006106,0.08039963506189562,0.005537825889371591,0.993535898681914
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9184521961828735,-0.09976840541302204,0.055445711541045294,0.9548082879280746,-0.09724467715955787,0.011603568278734367,0.9905434727641333
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0614189320180138,0.40449433510668065,0.003899420066419077,0.9968217295081758,-0.09804828906253715,0.011817169526162841,0.9903865330119092
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.011670793410554,0.0270394468248894,0.02332524276921064,0.9809884727612596,-0.09395197954043655,0.010752499679272248,0.9911730255404334
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.8692638993568863,0.04904082565884563,0.06768522530898122,0.9448323210457403,-0.23282038280999529,0.09209750955507123,0.9457946693482072
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.066425049284528,0.42825110048023024,0.0030941802930755397,0.9974780501319785,-0.09009687645238407,0.00980458368679845,0.9918825528535239
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0575859029107164,0.48539138001919185,0.002882795542778627,0.9976503418837895,-0.08436031375983044,0.008488425804046507,0.9928833374623429
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1343786749554354,0.17099697958874444,0.010359649034215705,0.9915562400894811,-0.03157524089944719,0.0010630693007157687,0.9990030041621418
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9967875295891471,0.27579573137116625,0.016253967434712826,0.9867520030689438,-0.161542235952723,0.037120156481926105,0.9739041060033947
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0242083994616809,0.16918579024829566,0.014991658884126392,0.9877808632454753,-0.12855678920012226,0.02176265376173767,0.9834731519505553
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0930572417509234,-0.08458287952657814,0.021632682167847497,0.9823680151863661,0.0475379633494315,0.0020594042325117854,0.9977401420405881
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1889697379554207,0.34108800582855014,0.011732679077575489,0.9904371349926029,0.00027206920184141836,7.398138899948949e-08,0.9999999259783494
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.010721643771038,0.5928109319448056,0.008101448471146319,0.9933968143523138,-0.0829177326548538,0.008174820850472152,0.9931246496113781
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0940257891507086,0.12950072303763588,0.010872471088005549,0.9911382581400232,-0.057425250889808765,0.0037117113959173075,0.9967023405602425
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1020346087875326,0.4906595504454373,0.0010197147874883104,0.9991688688666653,-0.049595971624457946,0.0027231794985549305,0.9975402395986259
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9509953599180266,-0.11274973156693487,0.0454738688861757,0.9629359614588184,-0.05725993046587996,0.0036890768273360112,0.9967213003630426
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.8633252720800252,0.16500072937539165,0.06542389853625023,0.9466754433643735,-0.26904180281006174,0.13547353003549464,0.9276165083407119
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9979043806304692,0.0022217692120139465,0.02720818094576067,0.9778236360373619,-0.094001652643952,0.010765052868896504,0.9911636893002058
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0208082898783182,0.13772714915216872,0.016768265900627077,0.9863328177515469,-0.12486965054764487,0.02035955596050973,0.984407570372109
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9754902865246393,0.10574700404673903,0.027351121693880445,0.9777071304149642,-0.1567832196047979,0.03457169524719548,0.9754190220503537
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9076700542530771,0.35098421517516876,0.040567225613990725,0.966935181665995,-0.22788785256385768,0.08711272146800164,0.9480671266538334
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9725132145190911,0.4316564042485786,0.018159837504481708,0.9851986001267571,-0.16161248371473813,0.03715867361996033,0.9738814051075535
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1357109445117257,0.285912758756375,0.006577652327375292,0.9946388032216356,-0.044274793028531656,0.0021460853912038946,0.9980397427022807
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0365418681531553,0.4590327261144508,0.0054856744853026725,0.995528833250222,-0.10665975515406667,0.014255004742062646,0.9886236966304746
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.070428471247684,0.24208163064804883,0.007530371154939257,0.9938622779729894,-0.09769356363232462,0.011722595872213743,0.9904559676248169
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.895431685951239,-0.10509817631105106,0.06465512534748355,0.9473020414479717,-0.11325615963902502,0.01631275455075461,0.9871730423038196
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9778736357738398,0.22063314532291844,0.02228908467491237,0.9818330062149219,-0.17567183556196075,0.0454154897095605,0.9691394061902914
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9376235741652819,-0.006675041162820916,0.043614988054305456,0.9644510652422321,-0.14397063574556868,0.028285933751507737,0.9792724560430168
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9988242565097116,0.16750963184314832,0.01954840928537802,0.9840668275447241,-0.15061310588756116,0.031442308006974166,0.9773156923349023
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1009105468845983,0.04037447240495656,0.014866560451450458,0.9878828262682774,-0.019083429884740988,0.00037848504618775975,0.9996358227038342
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.932768097463747,-0.09542116759235879,0.050192617909685065,0.9590898867799453,-0.08802672592411454,0.009316759296663417,0.9922512955230808
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9989017744632216,0.2817537649980243,0.015645062790410544,0.987248298320637,-0.1597136011486745,0.036126770168085784,0.9744915656081221
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0272602142083143,0.364180994764615,0.008558776587170141,0.9930240634223081,-0.1308348793828198,0.022659091700324083,0.982882234336883
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1886167475884784,0.49096941802251864,0.008864556993323924,0.9927748333251903,0.01675399906062558,0.00027152210697224124,0.9997193035154766
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9218869196287879,0.37912740778941734,0.03465914784775713,0.9717506334275352,-0.21173626220279407,0.07215183615070392,0.9551677552683896
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0857682324505404,0.4330207465626438,0.0020857430644711517,0.9982999893516414,-0.07413490054584326,0.006411357459517303,0.9945040165210579
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.031410052395466,0.3284832809825011,0.008839500936703838,0.9927952555736378,-0.13082247763581367,0.0226541497354604,0.9828854793452271
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1030391827777215,-0.21505343609386474,0.029941934523868487,0.975595456415463,0.1764087144591815,0.022486590152302494,0.9688799654628589
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1619757874782208,0.42596748209983243,0.00584862099661314,0.9952330092129651,-0.015058145735073691,0.00023373395422161155,0.9997732522470213
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.168218119050282,0.029344198557338275,0.020062256721335756,0.9836480098448644,0.04714389361425941,0.002026927276772144,0.9977774532948874
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1298129676790925,0.703854320124023,0.0010048245536754359,0.9991810053356627,0.04210356487889366,0.00163236011418047,0.9982272898244888
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0840389875374261,0.26395991955782494,0.0062158316671424825,0.9949337096200648,-0.08739002730613343,0.009169662041175185,0.9923629831274332
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0674092498267647,0.10191533767311156,0.013078028879973419,0.9893405910180345,-0.07307824610969393,0.006215700526159142,0.994659569945531
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9766612482024224,0.08777246663716332,0.027856439665834863,0.9772952647600988,-0.1500895855444898,0.031185651032016135,0.9774731163110832
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9282763467760979,0.5997955870043699,0.02958983239993243,0.9758824416008376,-0.13431840601528577,0.02407435671052079,0.9819585658055129
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1149848257512152,0.6852569510282258,0.00027426710662654675,0.9997764552069227,0.024443995521532313,0.0005693350856961778,0.9994024910829433
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.8378765860301691,-0.2362667761536999,0.10012743609175428,0.9183898964122958,-0.01332092073884339,0.00018227061068632055,0.9998225530706695
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1607800453065167,0.0966391679246354,0.015942542326467808,0.9870058339502259,0.012746339504526194,0.0001584052603382059,0.9998375308292353
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0562736513454984,0.07078177305714409,0.01533174374356807,0.9875036728799673,-0.07217850918200575,0.006051833343635721,0.9947902628122631
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0728241160566512,0.616143084230513,0.0007843802979192547,0.9993606811493038,-0.03164346638645221,0.0010678187200421681,0.9989986910350495
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9719485158413546,0.35287692694199563,0.019928467416969138,0.9837570564699901,-0.17659219553090555,0.04599525745013779,0.9688151964775744
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0794316645143331,0.2018849208189409,0.00845534139222882,0.9931083695556046,-0.0854465246225663,0.008729122691581296,0.9926988914299252
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9036199491626727,0.3552142181222489,0.042041070654762355,0.9657339060601823,-0.23036302579010048,0.08958879630891513,0.9469328763488295
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1702373008340332,0.42038708286061455,0.007042162097140802,0.9942601987960381,-0.00918415830673791,8.591971714923248e-05,0.9999156512361967
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9651350533972305,0.06408533322321697,0.03192039369193384,0.9739828888320696,-0.1520083496941519,0.032133034182827834,0.9768934616232604
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9154623410091971,-0.1016266936561801,0.05665185505046674,0.9538252057621104,-0.09835997783993156,0.011900644511778025,0.9903253147593282
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.880631889176883,0.5285871454229667,0.04871201129636516,0.9602966734889843,-0.19611704120158802,0.05951754654999122,0.9615381061503346
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.1527930182041048,0.2822912897371592,0.008195490595225409,0.9933201641574494,-0.029582996371489978,0.0009293247964690881,0.9991248463256844
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.0453355272523859,0.22011145566511853,0.010380371002789192,0.9915393503930319,-0.11738048909269483,0.017686617447404053,0.9862218207803598
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,1.024095672919966,0.6497802854569406,0.005761468800452022,0.9953040436869737,-0.05027951986046286,0.0028027904998013833,0.9974719698826013
fixed_sigma,cloud,lambda,0.03,cloud,0.25,0.5,0.03,0.031194427576458017,0.9016274071255777,-0.2204696409937857,0.06966038143939536,0.9432224456439846,0.015385026860354145,0.00022958050551790757,0.9997633009485062
