pc,variance,mean_power,power_se,power_over_variance
2.320000000000000000e+02,2.582034976052818820e+01,2.569414592398882924e+00,2.487692112841352610e-01,9.951122336564051374e-02
2.330000000000000000e+02,2.572635806063205521e+01,2.869428208127298596e+00,2.702591060329284645e-01,1.115365105843823951e-01
2.340000000000000000e+02,2.562507316581232431e+01,2.593440310858283304e+00,3.120710332311624757e-01,1.012071377933983912e-01
2.350000000000000000e+02,2.549065801045812307e+01,2.171004297086901680e+00,1.926363339917954165e-01,8.516862515656510590e-02
2.360000000000000000e+02,2.543898055127397484e+01,2.382959857374800983e+00,2.234548009592293161e-01,9.367355946405891975e-02
2.370000000000000000e+02,2.530503699472527046e+01,2.701351274955150483e+00,2.456246796471153460e-01,1.067515244304221289e-01
2.380000000000000000e+02,2.523690386513295536e+01,2.925340858097893459e+00,3.972220114922564438e-01,1.159152039303646131e-01
2.390000000000000000e+02,2.514579114749135158e+01,2.224351877865953231e+00,1.557043974072920833e-01,8.845821810970794230e-02
2.400000000000000000e+02,2.507384404144022838e+01,3.204754447998476419e+00,3.524411935055593581e-01,1.278126498155564561e-01
2.410000000000000000e+02,2.501779009542945786e+01,2.599669974790828952e+00,2.585023004525169310e-01,1.039128542079248985e-01
2.420000000000000000e+02,2.488311863270793722e+01,2.706943021466194033e+00,3.424796666301400672e-01,1.087863246332804040e-01
2.430000000000000000e+02,2.487671213866605768e+01,2.390052258829020282e+00,1.654094104475122007e-01,9.607588999328188495e-02
2.440000000000000000e+02,2.471830174102853306e+01,2.481872814210875688e+00,1.862626885605676852e-01,1.004062835793995134e-01
2.450000000000000000e+02,2.460844715777568936e+01,2.421207801400336201e+00,2.008987876483830648e-01,9.838929640204020777e-02
2.460000000000000000e+02,2.453561242767505846e+01,2.292914179629901739e+00,2.010023667284063231e-01,9.345249426273127824e-02
2.470000000000000000e+02,2.450659666428352068e+01,2.403937426194500127e+00,2.652386126423705859e-01,9.809348311910050244e-02
2.480000000000000000e+02,2.448651513662612444e+01,2.530740368077180058e+00,2.378174195232649057e-01,1.033524106618087801e-01
2.490000000000000000e+02,2.438280060144795769e+01,2.262481519052887524e+00,2.185359596513290481e-01,9.279005951918958828e-02
2.500000000000000000e+02,2.433341097484868953e+01,2.342735319537810668e+00,2.243836178918612034e-01,9.627648675967748204e-02
2.510000000000000000e+02,2.420261863060341057e+01,2.266071136380498174e+00,1.782527098334902305e-01,9.362917174239675233e-02
2.520000000000000000e+02,2.414836447111271056e+01,2.436570942100923176e+00,2.386869878561715397e-01,1.009000400426973837e-01
2.530000000000000000e+02,2.406485880628719798e+01,2.307265428150232278e+00,2.310315422882066594e-01,9.587695679924100600e-02
2.540000000000000000e+02,2.402693109250571624e+01,2.435048663898237820e+00,2.619860869936523340e-01,1.013466370100740144e-01
2.550000000000000000e+02,2.400983028718314216e+01,2.135617016141956981e+00,2.719066756132608176e-01,8.894760981638366593e-02
2.560000000000000000e+02,2.383869013796761038e+01,2.201631747038740095e+00,2.982236109508489275e-01,9.235539932339764668e-02
2.570000000000000000e+02,2.382078370156781233e+01,2.236318609713926264e+00,2.056904167357232471e-01,9.388098383877850617e-02
2.580000000000000000e+02,2.372129478874649067e+01,2.215009064837210495e+00,2.225803774307347771e-01,9.337639806609640547e-02
2.590000000000000000e+02,2.361549937921471098e+01,2.377814274397930028e+00,2.442565733333396383e-01,1.006887144843006815e-01
2.600000000000000000e+02,2.355550847737511688e+01,2.421637786999724540e+00,2.328157916890922774e-01,1.028055832174325085e-01
2.610000000000000000e+02,2.349349278467405355e+01,2.082783417717608998e+00,1.633467572480902241e-01,8.865363004160495275e-02
2.620000000000000000e+02,2.342917932203997111e+01,2.236444109291951143e+00,1.849135812790426991e-01,9.545550352197418320e-02
2.630000000000000000e+02,2.334734283470091043e+01,2.217003383307999620e+00,2.456354598056362248e-01,9.495741759584266917e-02
2.640000000000000000e+02,2.330685620723911455e+01,2.553641490779345880e+00,3.024864085770853084e-01,1.095661065599308204e-01
2.650000000000000000e+02,2.317957128221034679e+01,2.313033479635291378e+00,2.488023265036139187e-01,9.978758672773546667e-02
2.660000000000000000e+02,2.313471972544314426e+01,2.765372101487228562e+00,2.864249066692364787e-01,1.195334170591192680e-01
2.670000000000000000e+02,2.306815046246588707e+01,2.276689365852980540e+00,2.489728753935561700e-01,9.869405739993653004e-02
2.680000000000000000e+02,2.298771659608435058e+01,2.310711693299862368e+00,2.311098544968044621e-01,1.005194092958959229e-01
2.690000000000000000e+02,2.287885892850417946e+01,2.234194941560160963e+00,2.226490263593864094e-01,9.765325047643154399e-02
2.700000000000000000e+02,2.285422727386193742e+01,2.722003839938736736e+00,1.946692735132431185e-01,1.191028603733128577e-01
2.710000000000000000e+02,2.277763253504654628e+01,2.126317090099670182e+00,1.802621643756534553e-01,9.335110164886699369e-02
2.720000000000000000e+02,2.272772207325034444e+01,2.076954286959066032e+00,1.733353379624903434e-01,9.138418184915950149e-02
2.730000000000000000e+02,2.272048111775522017e+01,2.018635135404067249e+00,1.907865085821347506e-01,8.884649602893215925e-02
2.740000000000000000e+02,2.259188343589863024e+01,2.312842960586251273e+00,2.084513082970921027e-01,1.023749510371114446e-01
2.750000000000000000e+02,2.256802774377712595e+01,2.101759254205669336e+00,2.173497662298505828e-01,9.312994817569759942e-02
2.760000000000000000e+02,2.249550519984246932e+01,2.296958516947923634e+00,1.787161243850878822e-01,1.021074430888535278e-01
2.770000000000000000e+02,2.243316742869980729e+01,2.141602340295710505e+00,2.127743389359204595e-01,9.546589205926657440e-02
2.780000000000000000e+02,2.235082788652336205e+01,2.199905606204640485e+00,2.599825555385810727e-01,9.842613514692642729e-02
2.790000000000000000e+02,2.232551806942430872e+01,2.202712744773287934e+00,2.215689830885674838e-01,9.866345488259872787e-02
2.800000000000000000e+02,2.216891005757642574e+01,2.065456916056310543e+00,1.759816362750958596e-01,9.316907825833421752e-02
2.810000000000000000e+02,2.207997997725965078e+01,2.200307402566171078e+00,1.675180282072061821e-01,9.965169374393842427e-02
2.820000000000000000e+02,2.203740987326685286e+01,2.240554850334712800e+00,2.321043414651293157e-01,1.016705167812250732e-01
2.830000000000000000e+02,2.198314481765310546e+01,2.074353886899936494e+00,1.958260247778115248e-01,9.436110729863227131e-02
2.840000000000000000e+02,2.190362510897451642e+01,2.054884499418434984e+00,2.549149969023689066e-01,9.381481326469984228e-02
2.850000000000000000e+02,2.183535605596588525e+01,2.344654466886625599e+00,3.348789240358420738e-01,1.073788062295423784e-01
2.860000000000000000e+02,2.180010615969979071e+01,2.056397344693645213e+00,1.901313455943764441e-01,9.432969406796520850e-02
2.870000000000000000e+02,2.167164677795933514e+01,1.994133100129918956e+00,2.450991803605939989e-01,9.201576237196738839e-02
2.880000000000000000e+02,2.166625963212716144e+01,2.115492916481664487e+00,1.644830351239160993e-01,9.763996889175875771e-02
2.890000000000000000e+02,2.160829492073631641e+01,2.320842774925323759e+00,2.693204006609848933e-01,1.074051785871422970e-01
2.900000000000000000e+02,2.157184903522803410e+01,2.134752360159919871e+00,2.426647589286629880e-01,9.896010104065489088e-02
2.910000000000000000e+02,2.146154152517598490e+01,2.205077877924114027e+00,2.108086613473216797e-01,1.027455495374082761e-01
2.920000000000000000e+02,2.131657286864411560e+01,2.126065211337840655e+00,2.542350955609703478e-01,9.973766535732407623e-02
2.930000000000000000e+02,2.128670272708510325e+01,1.977062905511127067e+00,2.049631803990742684e-01,9.287783696981502524e-02
2.940000000000000000e+02,2.128069696637308184e+01,2.017491448368882168e+00,2.125032347417186163e-01,9.480382393287412057e-02
2.950000000000000000e+02,2.118479429070077202e+01,2.130037199208902887e+00,2.187799406744500852e-01,1.005455691464466617e-01
2.960000000000000000e+02,2.111495280834460786e+01,2.098089292341542400e+00,1.967041680878356402e-01,9.936509502935661486e-02
2.970000000000000000e+02,2.108953745942543634e+01,2.054624009955614117e+00,2.542212097316365882e-01,9.742385360079823531e-02
2.980000000000000000e+02,2.100721636016151805e+01,2.061722130829593880e+00,1.876335582833197624e-01,9.814351865959179688e-02
2.990000000000000000e+02,2.094833865797615147e+01,1.933767087601513834e+00,1.656079760443849025e-01,9.231123857476999928e-02
3.000000000000000000e+02,2.079301433822251965e+01,2.042569786665599629e+00,2.422727150067410518e-01,9.823346213496660095e-02
3.010000000000000000e+02,2.075641645120215983e+01,2.223064200917551414e+00,2.299880000989318607e-01,1.071025052009301481e-01
3.020000000000000000e+02,2.073499184415691587e+01,1.854099913634231767e+00,1.962578401478237977e-01,8.941888801160603750e-02
3.030000000000000000e+02,2.065191767828054736e+01,2.017763946854889134e+00,2.148174513401501506e-01,9.770346649100557224e-02
3.040000000000000000e+02,2.058908757548117663e+01,2.118466327165804408e+00,2.896947179286711305e-01,1.028926764918233622e-01
3.050000000000000000e+02,2.056412011979394094e+01,2.149998388482777578e+00,2.624479202087990903e-01,1.045509545732181411e-01
3.060000000000000000e+02,2.050714742723583939e+01,1.934909806793296383e+00,1.848484413248566993e-01,9.435294760808686509e-02
3.070000000000000000e+02,2.041238444969992827e+01,2.115680611932095445e+00,2.303470548187140921e-01,1.036469118610587881e-01
3.080000000000000000e+02,2.038188924138763269e+01,2.461953344616635508e+00,2.679701065427286255e-01,1.207912237898620678e-01
3.090000000000000000e+02,2.036348974530983114e+01,2.107820822207572498e+00,1.886549138622909405e-01,1.035098035047284093e-01
3.100000000000000000e+02,2.031546392973726967e+01,1.893274077528252830e+00,2.016702273549093594e-01,9.319374069311434083e-02
3.110000000000000000e+02,2.025721322730526097e+01,1.853799324109309365e+00,1.934021587730643255e-01,9.151304788609924967e-02
3.120000000000000000e+02,2.018059690562705910e+01,2.259153894849418975e+00,2.334409752968827634e-01,1.119468321682540318e-01
3.130000000000000000e+02,2.015555691744096123e+01,1.984900389205241922e+00,1.595261736769268968e-01,9.847906447515088202e-02
3.140000000000000000e+02,2.009588791710245204e+01,1.801528352445016079e+00,1.207393312140735420e-01,8.964661625684322566e-02
3.150000000000000000e+02,2.003201995744833397e+01,2.012502512396868948e+00,2.202881838074894905e-01,1.004642825172794157e-01
3.160000000000000000e+02,2.001145405807242383e+01,2.612100208976953830e+00,4.827905595575089359e-01,1.305302553925739573e-01
3.170000000000000000e+02,1.994281228857418498e+01,1.937774389992596769e+00,1.898275249412778032e-01,9.716655614829228238e-02
3.180000000000000000e+02,1.987324008716139545e+01,1.867381095125889345e+00,1.671092520314999275e-01,9.396460199422959625e-02
3.190000000000000000e+02,1.985772443976370738e+01,2.045776760681605744e+00,1.912870010981281843e-01,1.030217116209489053e-01
3.200000000000000000e+02,1.978600778756144152e+01,1.911878036979828277e+00,1.758221304458305878e-01,9.662778148615400187e-02
3.210000000000000000e+02,1.968133998072572410e+01,1.993410243870090026e+00,1.288653060756728141e-01,1.012842746389357174e-01
3.220000000000000000e+02,1.963077016282512233e+01,2.163977880690014732e+00,2.121548483829880927e-01,1.102339777166740642e-01
3.230000000000000000e+02,1.961731560543415753e+01,2.174519145275616960e+00,2.172623927603458127e-01,1.108469267157662086e-01
3.240000000000000000e+02,1.955944719745033922e+01,2.036499452123642140e+00,2.739536181634001921e-01,1.041184564965163678e-01
3.250000000000000000e+02,1.954428561041653012e+01,1.852163098658589080e+00,1.833669623781753466e-01,9.476750061774785738e-02
3.260000000000000000e+02,1.947118061752176033e+01,2.131270307178987800e+00,1.820347087137641484e-01,1.094576825639990425e-01
3.270000000000000000e+02,1.937242658635942760e+01,1.876790064041354400e+00,1.972599834000837715e-01,9.687945160999322791e-02
3.280000000000000000e+02,1.934243749026039438e+01,2.065602018653027283e+00,1.746696641679069684e-01,1.067911952510189749e-01
3.290000000000000000e+02,1.931746337436524996e+01,2.161143368465016756e+00,2.447425598192788099e-01,1.118751114772608968e-01
3.300000000000000000e+02,1.923872645476126308e+01,1.888526686318620307e+00,2.058837437767943035e-01,9.816277032470833996e-02
3.310000000000000000e+02,1.920327457550299854e+01,1.903580081508876587e+00,1.928375544584436940e-01,9.912788957031383463e-02
3.320000000000000000e+02,1.917395880399012142e+01,2.113489133047051549e+00,1.820052077657624279e-01,1.102270613310816216e-01
3.330000000000000000e+02,1.914050431699568122e+01,1.925420868836552390e+00,1.983146439733693978e-01,1.005940510735073984e-01
3.340000000000000000e+02,1.907221712599532992e+01,1.958140890675602153e+00,1.753078115614166155e-01,1.026698090599370700e-01
3.350000000000000000e+02,1.903162003165272509e+01,1.840460169624049014e+00,1.622001257017365583e-01,9.670538643389579858e-02
3.360000000000000000e+02,1.895146623275300612e+01,1.890738494510265655e+00,1.928629867049550251e-01,9.976739906501710942e-02
3.370000000000000000e+02,1.887222810159609310e+01,1.907414430763865854e+00,1.715404349969189279e-01,1.010699118564886839e-01
3.380000000000000000e+02,1.881758706225604527e+01,1.852501376858874282e+00,1.483346618230617919e-01,9.844521355102886506e-02
3.390000000000000000e+02,1.877396347041080915e+01,2.031204779433784857e+00,1.494984957870457987e-01,1.081926457689724175e-01
3.400000000000000000e+02,1.872580974754691141e+01,1.826803833884140804e+00,1.977589198051966923e-01,9.755539859222658872e-02
3.410000000000000000e+02,1.868661533957795839e+01,1.931419541755036606e+00,1.685814543250721831e-01,1.033584470304967640e-01
3.420000000000000000e+02,1.859884619368661163e+01,1.796606993186005807e+00,1.847662454395514742e-01,9.659776603754403890e-02
3.430000000000000000e+02,1.857849429825458287e+01,1.935211565915491816e+00,2.796535666660070474e-01,1.041640692107810712e-01
3.440000000000000000e+02,1.854867722266986618e+01,1.767888194248903533e+00,2.339593250471359576e-01,9.531074227159561096e-02
3.450000000000000000e+02,1.849867792454196902e+01,1.945240892184837422e+00,2.358791697031535628e-01,1.051556711306438907e-01
3.460000000000000000e+02,1.839679471356657103e+01,1.832246641672953702e+00,1.814930881690200171e-01,9.959597148310721237e-02
3.470000000000000000e+02,1.837596338780581462e+01,1.872942663799498364e+00,2.057080688742278229e-01,1.019235086766864390e-01
3.480000000000000000e+02,1.836369339682117641e+01,2.167110012864365221e+00,2.536488247799569828e-01,1.180105747811875383e-01
3.490000000000000000e+02,1.834306949990402558e+01,1.912258879413525126e+00,1.757141236332211698e-01,1.042496665797145033e-01
3.500000000000000000e+02,1.830007406201158204e+01,1.923914446823529634e+00,1.471428456921412276e-01,1.051315115066834283e-01
3.510000000000000000e+02,1.819387425329089680e+01,1.872410275087609932e+00,1.150253942633167464e-01,1.029143242951088000e-01
3.520000000000000000e+02,1.808926436195139686e+01,1.825674902461918325e+00,1.318030749183935757e-01,1.009258787937229174e-01
3.530000000000000000e+02,1.808224956044832510e+01,1.822352939753927981e+00,1.421380828583456435e-01,1.007813178145709199e-01
3.540000000000000000e+02,1.803240158115606562e+01,1.675327519902668261e+00,1.370772846625563646e-01,9.290651122440576892e-02
3.550000000000000000e+02,1.793672791987409809e+01,1.829230655449358478e+00,1.610906457425501093e-01,1.019824052425163941e-01
3.560000000000000000e+02,1.788200520654453030e+01,1.769317341565424417e+00,1.622616304491959205e-01,9.894401221390329570e-02
3.570000000000000000e+02,1.782807079504012293e+01,1.940495571637076422e+00,1.907388728190171912e-01,1.088449554607408276e-01
3.580000000000000000e+02,1.776044264217140523e+01,2.012859414754710308e+00,1.993499646865535824e-01,1.133338540772211578e-01
3.590000000000000000e+02,1.773930943305362717e+01,1.879806274478199146e+00,1.486051600597536326e-01,1.059684020718167918e-01
3.600000000000000000e+02,1.771130646822461330e+01,1.901096610276354015e+00,1.434359157494741466e-01,1.073380223919145199e-01
3.610000000000000000e+02,1.769635664526543550e+01,1.739416663976647515e+00,1.607921580897747893e-01,9.829236033407018347e-02
3.620000000000000000e+02,1.768696771880883745e+01,1.733240087612638147e+00,1.939742455153194156e-01,9.799532148008954779e-02
3.630000000000000000e+02,1.762159791336796388e+01,1.736803260968874385e+00,2.038769474258848857e-01,9.856105385603616820e-02
3.640000000000000000e+02,1.757902154261179462e+01,1.636298812518572676e+00,1.481351148481140356e-01,9.308247381984038893e-02
3.650000000000000000e+02,1.755499625331483315e+01,1.839463157241276958e+00,1.720427639146815402e-01,1.047828852081890416e-01
3.660000000000000000e+02,1.751480774972953114e+01,1.672303446920994974e+00,1.085749093231882512e-01,9.547940638667981594e-02
3.670000000000000000e+02,1.744653316604171778e+01,1.707708203936920244e+00,1.718497540499742959e-01,9.788238085379838416e-02
3.680000000000000000e+02,1.742756899792201253e+01,1.977945240369697100e+00,1.754959348583635947e-01,1.134951891801741636e-01
3.690000000000000000e+02,1.736205128649655904e+01,1.804825621655004042e+00,1.346272994276640766e-01,1.039523263624222843e-01
3.700000000000000000e+02,1.732289604072464684e+01,1.765297607433353066e+00,1.209195334925129706e-01,1.019054552589410828e-01
3.710000000000000000e+02,1.729582757991709840e+01,1.856544358156740682e+00,1.332672471295138772e-01,1.073405912251606392e-01
3.720000000000000000e+02,1.725477808503364940e+01,1.710285063672054351e+00,1.394792761366513700e-01,9.911950505787794907e-02
3.730000000000000000e+02,1.719762043576305288e+01,1.785195386133406004e+00,1.705478041546859835e-01,1.038047904825850076e-01
3.740000000000000000e+02,1.711640645956547147e+01,1.705107848844546581e+00,1.976711544888720418e-01,9.961833127020948420e-02
3.750000000000000000e+02,1.706584807437055673e+01,1.909295924614664131e+00,1.884595829028621605e-01,1.118781742515357058e-01
3.760000000000000000e+02,1.706112327734270551e+01,1.920622673855274298e+00,1.931622927802149892e-01,1.125730494196636594e-01
3.770000000000000000e+02,1.702163507083051286e+01,2.029840137601021777e+00,2.090972656975327582e-01,1.192505966174483706e-01
3.780000000000000000e+02,1.697826734654405456e+01,1.716162896185251086e+00,1.550090832611076830e-01,1.010799783721498535e-01
3.790000000000000000e+02,1.696759247960822137e+01,1.890564208446082972e+00,2.170367596728721149e-01,1.114220659600457242e-01
3.800000000000000000e+02,1.692618583522279252e+01,1.668631501312588084e+00,1.891371164499071611e-01,9.858284184971105590e-02
3.810000000000000000e+02,1.685534773037841560e+01,2.021870298685404244e+00,1.931136433061696189e-01,1.199542323912656389e-01
3.820000000000000000e+02,1.677072356146193144e+01,1.680211315190429433e+00,1.490482160269087919e-01,1.001871689693490247e-01
3.830000000000000000e+02,1.675325724607762723e+01,1.814994488294028985e+00,1.980307028969513217e-01,1.083368124559160733e-01
3.840000000000000000e+02,1.672845451119755111e+01,1.890458386617317910e+00,2.139242437184935008e-01,1.130085499142732403e-01
3.850000000000000000e+02,1.665786655807936256e+01,1.795995348164290295e+00,1.160905647237154559e-01,1.078166487828659259e-01
3.860000000000000000e+02,1.661746989522075424e+01,1.686359391047660194e+00,1.054655213589335283e-01,1.014811160592301309e-01
3.870000000000000000e+02,1.659399889775896497e+01,1.635686815157246787e+00,1.462875933400356043e-01,9.857098492263656475e-02
3.880000000000000000e+02,1.658590322082066137e+01,1.750847904492724982e+00,1.394538103163869835e-01,1.055624093052011658e-01
3.890000000000000000e+02,1.650815921353603599e+01,1.812806429641329542e+00,2.168663070748116928e-01,1.098127541776372090e-01
3.900000000000000000e+02,1.643860995640885392e+01,1.652304930666939287e+00,1.460429097590361103e-01,1.005136647836067099e-01
3.910000000000000000e+02,1.642675970090366278e+01,1.858300156872624287e+00,1.550196571469318330e-01,1.131263980668321401e-01
3.920000000000000000e+02,1.638101528924907768e+01,1.710884437000252944e+00,1.680490523861794538e-01,1.044431255810567977e-01
3.930000000000000000e+02,1.635975464403511737e+01,1.971624351726891877e+00,2.345953294142628376e-01,1.205167433513900654e-01
3.940000000000000000e+02,1.627989181665233076e+01,1.666659860202707844e+00,1.452856422313120177e-01,1.023753645892117869e-01
3.950000000000000000e+02,1.625651520041507681e+01,1.749095298000412413e+00,1.179818856510666258e-01,1.075934956807811371e-01
3.960000000000000000e+02,1.624353558113479679e+01,1.668241620653128976e+00,1.370764800856429932e-01,1.027018786840114273e-01
3.970000000000000000e+02,1.618131903417704365e+01,1.786926592661140401e+00,2.212087426541310686e-01,1.104314542520865999e-01
3.980000000000000000e+02,1.616610422615214304e+01,1.656763344920772152e+00,1.359269987145599878e-01,1.024837723265820538e-01
3.990000000000000000e+02,1.614426374481951854e+01,1.676286670353758224e+00,2.133449317235213971e-01,1.038317198510620570e-01
4.000000000000000000e+02,1.607575819831643926e+01,1.853240938325851017e+00,1.880456629116467326e-01,1.152817127169737388e-01
4.010000000000000000e+02,1.604027687836344640e+01,1.858846930934876740e+00,1.528107231427984214e-01,1.158862122537457490e-01
4.020000000000000000e+02,1.599176931058230444e+01,1.765837107845044773e+00,1.825685918098172711e-01,1.104216221201070880e-01
4.030000000000000000e+02,1.595712506536165520e+01,1.830450972203522042e+00,1.450168895425314186e-01,1.147105737848045370e-01
4.040000000000000000e+02,1.590683335865227477e+01,1.507653742731139168e+00,1.352397469374846950e-01,9.478025630482099506e-02
4.050000000000000000e+02,1.587621175888460989e+01,1.452050410695094218e+00,1.448871097161543442e-01,9.146076109009448896e-02
4.060000000000000000e+02,1.584517529637437683e+01,1.552036042656667503e+00,9.792748766212940048e-02,9.795007083397792857e-02
4.070000000000000000e+02,1.580424584523019682e+01,1.690646296600831322e+00,1.571137992456879684e-01,1.069741835932701002e-01
4.080000000000000000e+02,1.580173884836028542e+01,1.753112340749503062e+00,1.940520272854107386e-01,1.109442674362018100e-01
4.090000000000000000e+02,1.577036838462751334e+01,1.632963367608056160e+00,1.492274900406597160e-01,1.035463045492215906e-01
4.100000000000000000e+02,1.575571210006467382e+01,1.591153736702869415e+00,1.575224394103756087e-01,1.009890080878247387e-01
4.110000000000000000e+02,1.567304967979534425e+01,1.675105082153209413e+00,1.534164780548923634e-01,1.068780560501026017e-01
4.120000000000000000e+02,1.563448881284961089e+01,1.530128532238183903e+00,1.098327579230554546e-01,9.786879190962789743e-02
4.130000000000000000e+02,1.562396838107500940e+01,1.638525541641998373e+00,1.554726077009628282e-01,1.048725587301309742e-01
4.140000000000000000e+02,1.555881573536469986e+01,1.552475617785421536e+00,1.086512868700578449e-01,9.978109158119877198e-02
4.150000000000000000e+02,1.553650152104258453e+01,1.665690654469623055e+00,1.402416796089558104e-01,1.072114370287041291e-01
4.160000000000000000e+02,1.548202538668659933e+01,1.523489750875201443e+00,1.562289540933967102e-01,9.840377552831623686e-02
4.170000000000000000e+02,1.545211127888556213e+01,1.713515175284940684e+00,1.914918506215615990e-01,1.108919774365307864e-01
4.180000000000000000e+02,1.542624654986970079e+01,1.584008723494119808e+00,1.102054240231997023e-01,1.026827049842204964e-01
4.190000000000000000e+02,1.541176254215691621e+01,1.679249636132534418e+00,1.576569394029789795e-01,1.089589611531556201e-01
4.200000000000000000e+02,1.533563924100446485e+01,1.464432203366268004e+00,1.323265971451584588e-01,9.549208744104165092e-02
4.210000000000000000e+02,1.527335014608108565e+01,1.870564103827460301e+00,1.409379979956717210e-01,1.224724167217117882e-01
4.220000000000000000e+02,1.525475266744356340e+01,1.473459156060317188e+00,1.355123446960005973e-01,9.659017017070023470e-02
4.230000000000000000e+02,1.523289632428125628e+01,1.539343469688450039e+00,1.245141370933959685e-01,1.010538926359483280e-01
4.240000000000000000e+02,1.519904127051501419e+01,1.685517152888352133e+00,1.429252477316550474e-01,1.108962810804473148e-01
4.250000000000000000e+02,1.515020130610600546e+01,1.568045241014878188e+00,1.720239285415781083e-01,1.034999607815710598e-01
4.260000000000000000e+02,1.512637580299761808e+01,1.796143083400323137e+00,1.808018991966917344e-01,1.187424606391425663e-01
4.270000000000000000e+02,1.509301159827704453e+01,1.769513123716662140e+00,1.284324457693732102e-01,1.172405594598935064e-01
4.280000000000000000e+02,1.498586114679742565e+01,1.644562624331595613e+00,1.909765747499822530e-01,1.097409490333526305e-01
4.290000000000000000e+02,1.494121057935210395e+01,1.667260059127431138e+00,2.379625472846989831e-01,1.115880169329444421e-01
4.300000000000000000e+02,1.492781379472582692e+01,1.626023419846896800e+00,1.041082721436270703e-01,1.089257571273691827e-01
4.310000000000000000e+02,1.492022539786068158e+01,1.535557215003664044e+00,1.444334479471152954e-01,1.029178295941720889e-01
4.320000000000000000e+02,1.488971210063728634e+01,1.669559481439467419e+00,1.757621827357823130e-01,1.121283924198916843e-01
4.330000000000000000e+02,1.484239349099577154e+01,1.378368519799014091e+00,1.068176038862364424e-01,9.286699753885448161e-02
4.340000000000000000e+02,1.480714267503100245e+01,1.616510897597941421e+00,1.777217464950864856e-01,1.091710219233473361e-01
4.350000000000000000e+02,1.475427790859496291e+01,1.683346173422113123e+00,1.276777017944970283e-01,1.140920744377124652e-01
4.360000000000000000e+02,1.473677530682171621e+01,1.742638068835032472e+00,2.028684706939992977e-01,1.182509763875111697e-01
4.370000000000000000e+02,1.472337973913077036e+01,1.590769762653014840e+00,1.251736860633147208e-01,1.080437909527781903e-01
4.380000000000000000e+02,1.469215842472283207e+01,1.750760763974387846e+00,1.689185102579565390e-01,1.191629380355947315e-01
4.390000000000000000e+02,1.465494005046923931e+01,1.340745839600366418e+00,1.622057361681478183e-01,9.148763727337368146e-02
4.400000000000000000e+02,1.462315606568401272e+01,1.603362606877334118e+00,1.497951183784018980e-01,1.096454554458271974e-01
4.410000000000000000e+02,1.459820703160854372e+01,1.537977754354394211e+00,1.846660446662093391e-01,1.053538801733878288e-01
4.420000000000000000e+02,1.456013986083887346e+01,1.527879208786382170e+00,1.465592630533411045e-01,1.049357508505659592e-01
4.430000000000000000e+02,1.453344121392756350e+01,1.584023695149999300e+00,1.854192951838517234e-01,1.089916470458497655e-01
4.440000000000000000e+02,1.449448557977865981e+01,1.696727000367604932e+00,1.579831284439063011e-01,1.170601737487474842e-01
4.450000000000000000e+02,1.444456285683506991e+01,1.604506933350679176e+00,1.964159768722561761e-01,1.110803386196929643e-01
4.460000000000000000e+02,1.440272790241567691e+01,1.694848804639616846e+00,1.927840967096812186e-01,1.176755414754000056e-01
4.470000000000000000e+02,1.438494173025624079e+01,1.652422299838450570e+00,1.842790546722376244e-01,1.148716714203204259e-01
4.480000000000000000e+02,1.433605107661536060e+01,1.729123536002272754e+00,1.898206890031553518e-01,1.206136562126776807e-01
4.490000000000000000e+02,1.432696359627844451e+01,1.569378327212886948e+00,1.300142171117725509e-01,1.095401908901720706e-01
4.500000000000000000e+02,1.426456666106293092e+01,1.544523218475780668e+00,1.937034044714078529e-01,1.082769112567412428e-01
4.510000000000000000e+02,1.422454372981057880e+01,1.664142105463855881e+00,2.427554467900099877e-01,1.169908952493351056e-01
4.520000000000000000e+02,1.419782797339985336e+01,1.655634304663987866e+00,1.788576308206405452e-01,1.166118020140741868e-01
4.530000000000000000e+02,1.414826885064702466e+01,1.385400087669145019e+00,1.098997511812737360e-01,9.792011321623905751e-02
4.540000000000000000e+02,1.410404142738241795e+01,1.458358941361530103e+00,7.492769380298959503e-02,1.034000749976659861e-01
4.550000000000000000e+02,1.408771952826177731e+01,1.361686638718185183e+00,1.264064763309816486e-01,9.665770503071605124e-02
4.560000000000000000e+02,1.407480661884857831e+01,1.324907942563456231e+00,7.972776093570863032e-02,9.413329635301542764e-02
4.570000000000000000e+02,1.397970757997446967e+01,1.579197347925772821e+00,2.065288734610929156e-01,1.129635465471343497e-01
4.580000000000000000e+02,1.392847035284493096e+01,1.373264130086656820e+00,1.490768436328493984e-01,9.859403762927661241e-02
4.590000000000000000e+02,1.390044610714848794e+01,1.602068004852532868e+00,1.645494441615634185e-01,1.152529920625100096e-01
4.600000000000000000e+02,1.388272796641463103e+01,1.464465137219349122e+00,1.439027418323688134e-01,1.054882830494274643e-01
4.610000000000000000e+02,1.385559003911169107e+01,1.435353865366055581e+00,1.981311719965383467e-01,1.035938463330919185e-01
4.620000000000000000e+02,1.384912301304333582e+01,1.496738765441830932e+00,1.053042569890912938e-01,1.080746242222108411e-01
4.630000000000000000e+02,1.381987988494495845e+01,1.479520542237682701e+00,9.857988291486147192e-02,1.070574096558853938e-01
