pc,kappa_0.160681,kappa_1.60681,kappa_16.0681,kappa_160.681,kappa_1606.81
1.900000000000000000e+02,1.885405686288548210e-01,2.178672583052259915e-01,3.974670412593598878e-01,7.271276760501618197e-01,8.764169599094622232e-01
1.910000000000000000e+02,1.897645533380390159e-01,2.192332993517731865e-01,3.993679682954345833e-01,7.285791407984703039e-01,8.771479850474654949e-01
1.920000000000000000e+02,1.908757026311588556e-01,2.204730200741082669e-01,4.010895690093852495e-01,7.298891983153061869e-01,8.778071561361990849e-01
1.930000000000000000e+02,1.920284261085302147e-01,2.217588339254867313e-01,4.028725308345949552e-01,7.312426165562564417e-01,8.784876737444029526e-01
1.940000000000000000e+02,1.932176128102993939e-01,2.230848317571116346e-01,4.047067845560180510e-01,7.326294322182457242e-01,8.791842043406001839e-01
1.950000000000000000e+02,1.943472249162287724e-01,2.243441424317946797e-01,4.064464540967225314e-01,7.339418303023237389e-01,8.798429502355535892e-01
1.960000000000000000e+02,1.955846629061597231e-01,2.257233777873826619e-01,4.083492577880001861e-01,7.353741545052061568e-01,8.805614513406535560e-01
1.970000000000000000e+02,1.968450464368684538e-01,2.271279439791685506e-01,4.102848140789274178e-01,7.368284240948661523e-01,8.812905817032613554e-01
1.980000000000000000e+02,1.983259836154894484e-01,2.287775532175259918e-01,4.125514104514865776e-01,7.385232763357915120e-01,8.821391986515879635e-01
1.990000000000000000e+02,1.994659847843842926e-01,2.300464378004632993e-01,4.142863566448204415e-01,7.398102606347777277e-01,8.827821666402426715e-01
2.000000000000000000e+02,2.007993574779300405e-01,2.315301632649583718e-01,4.163115783498457789e-01,7.413083958759513203e-01,8.835300477899964422e-01
2.010000000000000000e+02,2.020137552338892584e-01,2.328812763228845784e-01,4.181538295860720011e-01,7.426688351207979544e-01,8.842088667486064368e-01
2.020000000000000000e+02,2.030740379636123416e-01,2.340605784775911247e-01,4.197587654194218088e-01,7.438503925415339557e-01,8.847979298070464127e-01
2.030000000000000000e+02,2.041552027715597128e-01,2.352623817280973806e-01,4.213879584625004893e-01,7.450422992226866103e-01,8.853911266863569995e-01
2.040000000000000000e+02,2.054255569619192756e-01,2.366738106204366865e-01,4.232954415449112218e-01,7.464309274707809916e-01,8.860812945829444898e-01
2.050000000000000000e+02,2.065303475275445111e-01,2.379006040979737835e-01,4.249474428738399534e-01,7.476266790080386970e-01,8.866746680806504299e-01
2.060000000000000000e+02,2.077250266779935850e-01,2.392262535148242109e-01,4.267242886436605209e-01,7.489033416463399817e-01,8.873069221396133743e-01
2.070000000000000000e+02,2.089181868619550131e-01,2.405501413148693202e-01,4.284981187632345145e-01,7.501770936614067242e-01,8.879376348060241675e-01
2.080000000000000000e+02,2.101922135462969410e-01,2.419629985077476619e-01,4.303846676789208625e-01,7.515244634267150836e-01,8.886038213206847169e-01
2.090000000000000000e+02,2.113337994437629042e-01,2.432288732516945384e-01,4.320740185473461170e-01,7.527299421947584168e-01,8.891997113934182462e-01
2.100000000000000000e+02,2.124817093364171072e-01,2.445013821701216283e-01,4.337689970825334140e-01,7.539358262752142714e-01,8.897953208916422607e-01
2.110000000000000000e+02,2.137948108279682236e-01,2.459568757269546824e-01,4.357065399872936950e-01,7.553129751484368715e-01,8.904753474980571237e-01
2.120000000000000000e+02,2.151753849492513415e-01,2.474864474939150183e-01,4.377366615483452850e-01,7.567492349824656017e-01,8.911836759558460219e-01
2.130000000000000000e+02,2.163533762662983861e-01,2.487911533700104261e-01,4.394647850019547386e-01,7.579679333891715665e-01,8.917841923141304195e-01
2.140000000000000000e+02,2.175931797778563048e-01,2.501634708097751347e-01,4.412753156679322109e-01,7.592369481441085810e-01,8.924084774410153686e-01
2.150000000000000000e+02,2.186740223404007033e-01,2.513592546464082922e-01,4.428480694693179287e-01,7.603340372115656720e-01,8.929474955969233241e-01
2.160000000000000000e+02,2.199691358928300977e-01,2.527911805595350891e-01,4.447237956088944122e-01,7.616343244511172283e-01,8.935852889828374002e-01
2.170000000000000000e+02,2.212311489008752519e-01,2.541859028963118772e-01,4.465457707205831017e-01,7.628920321600685117e-01,8.942015076462302980e-01
2.180000000000000000e+02,2.222340451910027048e-01,2.552939488654021871e-01,4.479906801149437512e-01,7.638867429522672170e-01,8.946885196769320814e-01
2.190000000000000000e+02,2.233989518981335520e-01,2.565805413703126647e-01,4.496647184891273130e-01,7.650353162550203034e-01,8.952503634083319728e-01
2.200000000000000000e+02,2.245190572597858536e-01,2.578172261626775486e-01,4.512703273811353166e-01,7.661333020617385747e-01,8.957869938658145070e-01
2.210000000000000000e+02,2.255985510330687782e-01,2.590088866227758246e-01,4.528159612772933995e-01,7.671886981647981774e-01,8.963026066439641060e-01
2.220000000000000000e+02,2.267783239429736475e-01,2.603108532647978590e-01,4.545014664706618079e-01,7.683362958948494192e-01,8.968628411441480486e-01
2.230000000000000000e+02,2.279540613702252250e-01,2.616072762183212497e-01,4.561709606496494041e-01,7.694639725405578723e-01,8.974122041371779268e-01
2.240000000000000000e+02,2.291937101722851255e-01,2.629736021118942446e-01,4.579258929473576378e-01,7.706447266946825359e-01,8.979868376816025899e-01
2.250000000000000000e+02,2.304836924590325797e-01,2.643949456039672019e-01,4.597478042315882862e-01,7.718668400301658128e-01,8.985811311432383430e-01
2.260000000000000000e+02,2.316200155165940855e-01,2.656465154306671961e-01,4.613483604080704792e-01,7.729367396951247748e-01,8.991009355883060605e-01
2.270000000000000000e+02,2.326697468341714925e-01,2.668023096808908590e-01,4.628232342547278777e-01,7.739194480348757788e-01,8.995779794474061397e-01
2.280000000000000000e+02,2.337944589711736798e-01,2.680404382454217305e-01,4.644014042244803409e-01,7.749692337384845864e-01,9.000873658553570911e-01
2.290000000000000000e+02,2.349022609005321782e-01,2.692597566738226256e-01,4.659540528619514066e-01,7.760005189259914227e-01,9.005875843886849141e-01
2.300000000000000000e+02,2.360307521688288224e-01,2.705014299433861069e-01,4.675318650734364700e-01,7.770452762996544749e-01,9.010939326157790807e-01
2.310000000000000000e+02,2.371022626427786717e-01,2.716798815218272600e-01,4.690251927727751569e-01,7.780300485359852303e-01,9.015707055081159105e-01
2.320000000000000000e+02,2.382989781356412706e-01,2.729955608775507803e-01,4.706886979039687224e-01,7.791234443159170686e-01,9.020996213051750701e-01
2.330000000000000000e+02,2.396402483360162705e-01,2.744696004935047728e-01,4.725480116977650025e-01,7.803412909939834163e-01,9.026882127035729120e-01
2.340000000000000000e+02,2.408572440698816264e-01,2.758065082616503738e-01,4.742300190406776861e-01,7.814388614094811558e-01,9.032181634389604419e-01
2.350000000000000000e+02,2.418813125738945302e-01,2.769308536197094828e-01,4.756397395746707613e-01,7.823541533592081043e-01,9.036595380831052848e-01
2.360000000000000000e+02,2.430076158389537222e-01,2.781671781753874417e-01,4.771878020051567582e-01,7.833573255377836997e-01,9.041430526693506886e-01
2.370000000000000000e+02,2.442910794159463828e-01,2.795752229181343029e-01,4.789447849848482708e-01,7.844901755263503640e-01,9.046883739790082535e-01
2.380000000000000000e+02,2.456846695743126197e-01,2.811036431411901848e-01,4.808485951215812348e-01,7.857145525442819078e-01,9.052773711936507040e-01
2.390000000000000000e+02,2.467481094542906817e-01,2.822695186855754268e-01,4.822973602205993249e-01,7.866430852117284322e-01,9.057236620386828196e-01
2.400000000000000000e+02,2.482846101811177486e-01,2.839535034707191263e-01,4.843859948832806017e-01,7.879780826471459720e-01,9.063648762751276289e-01
2.410000000000000000e+02,2.495337636930176350e-01,2.853222291119548726e-01,4.860811060439564346e-01,7.890592528367665892e-01,9.068838967317941480e-01
2.420000000000000000e+02,2.508414116641116687e-01,2.867542118263070039e-01,4.878482286650827060e-01,7.901806022677332342e-01,9.074215136453244179e-01
2.430000000000000000e+02,2.519962721474928724e-01,2.880188442701230866e-01,4.894085679183937665e-01,7.911704933420238284e-01,9.078960754564506797e-01
2.440000000000000000e+02,2.532030859664208822e-01,2.893394498646211788e-01,4.910310644968347016e-01,7.921936143747614345e-01,9.083858259593223794e-01
2.450000000000000000e+02,2.543855888124674780e-01,2.906328218742383340e-01,4.926153904544430806e-01,7.931884697560005471e-01,9.088615460573142846e-01
2.460000000000000000e+02,2.555087148885646919e-01,2.918608504566910788e-01,4.941166979108955193e-01,7.941285607230290644e-01,9.093107656681405082e-01
2.470000000000000000e+02,2.566875989010663495e-01,2.931496771618969377e-01,4.956910868288931238e-01,7.951133139703582264e-01,9.097811963247471878e-01
2.480000000000000000e+02,2.579296712482698206e-01,2.945074626140514740e-01,4.973488039827415608e-01,7.961493861873055744e-01,9.102760476303811688e-01
2.490000000000000000e+02,2.590447451458045003e-01,2.957258475226894889e-01,4.988321028455862116e-01,7.970727454811890045e-01,9.107166268390145536e-01
2.500000000000000000e+02,2.602016852842366501e-01,2.969896939420196280e-01,5.003686554330500913e-01,7.980274305995939121e-01,9.111719375709882440e-01
2.510000000000000000e+02,2.613267332656478148e-01,2.982179659239320157e-01,5.018565548231560536e-01,7.989472108562116759e-01,9.116100516580187829e-01
2.520000000000000000e+02,2.625391120602256767e-01,2.995412504054766334e-01,5.034571276353397851e-01,7.999345580461771910e-01,9.120801048400639655e-01
2.530000000000000000e+02,2.636910824379002927e-01,3.007981138746401162e-01,5.049738110852621809e-01,8.008671174479254917e-01,9.125237191675880100e-01
2.540000000000000000e+02,2.649087460238728209e-01,3.021264175988517819e-01,5.065749951848395050e-01,8.018501771934997135e-01,9.129911860357774467e-01
2.550000000000000000e+02,2.659774271741793261e-01,3.032921088920572661e-01,5.079794841200886424e-01,8.027118985339156687e-01,9.134008865024599855e-01
2.560000000000000000e+02,2.670869460747528068e-01,3.045013711953448166e-01,5.094294237001762982e-01,8.035955615686232179e-01,9.138203287956138121e-01
2.570000000000000000e+02,2.682147813530993963e-01,3.057304921611569415e-01,5.109024224908269574e-01,8.044926466594362058e-01,9.142460687537264930e-01
2.580000000000000000e+02,2.693364917676704384e-01,3.069523591739868329e-01,5.123625664121053136e-01,8.053784275566993056e-01,9.146660419607204329e-01
2.590000000000000000e+02,2.705459705412945337e-01,3.082691621431911111e-01,5.139313729281044241e-01,8.063261604324821752e-01,9.151149311115749363e-01
2.600000000000000000e+02,2.717808347592033380e-01,3.096132132694311423e-01,5.155298634132510216e-01,8.072895353481435166e-01,9.155709655848481843e-01
2.610000000000000000e+02,2.728456726446548131e-01,3.107718551155095876e-01,5.169053634244438200e-01,8.081164825649647110e-01,9.159621853113751877e-01
2.620000000000000000e+02,2.739921665436319542e-01,3.120189544323333508e-01,5.183831005999954833e-01,8.090026271319719076e-01,9.163811509797064048e-01
2.630000000000000000e+02,2.751326235900707351e-01,3.132589884131837810e-01,5.198489435168223149e-01,8.098787791017488802e-01,9.167950655658454462e-01
2.640000000000000000e+02,2.764485025829580556e-01,3.146894749380351741e-01,5.215379055711832912e-01,8.108866626602038163e-01,9.172710273785831259e-01
2.650000000000000000e+02,2.776468523268996735e-01,3.159913715526205813e-01,5.230692608845036728e-01,8.117958537363823002e-01,9.176998558680933282e-01
2.660000000000000000e+02,2.790822915521499192e-01,3.175504937537671490e-01,5.249007302030370692e-01,8.128812731333721064e-01,9.182115825152331601e-01
2.670000000000000000e+02,2.802674302789130434e-01,3.188373174672297639e-01,5.264093318051457082e-01,8.137729570471298191e-01,9.186317014374109080e-01
2.680000000000000000e+02,2.814744297819730678e-01,3.201473440050098818e-01,5.279414299669603627e-01,8.146756005724240524e-01,9.190566537041886530e-01
2.690000000000000000e+02,2.826469360712340895e-01,3.214192262677881273e-01,5.294240325793384550e-01,8.155452516755449244e-01,9.194656430505551148e-01
2.700000000000000000e+02,2.840769627508374362e-01,3.229702590215004498e-01,5.312306829610554670e-01,8.166039237701481213e-01,9.199634087590782272e-01
2.710000000000000000e+02,2.851977443810169710e-01,3.241853992026177411e-01,5.326427861166880273e-01,8.174288314874065264e-01,9.203509760667799577e-01
2.720000000000000000e+02,2.862948772426877619e-01,3.253745920308915296e-01,5.340226281588782431e-01,8.182332608916483840e-01,9.207287395508094718e-01
2.730000000000000000e+02,2.873615385870916250e-01,3.265307130045059791e-01,5.353637987073504023e-01,8.190149152129176935e-01,9.210957820374719995e-01
2.740000000000000000e+02,2.885905197878854689e-01,3.278618727685619905e-01,5.369019239570730351e-01,8.199066736322442317e-01,9.215140052371896262e-01
2.750000000000000000e+02,2.897085007546843505e-01,3.290726517489389047e-01,5.382999196502956663e-01,8.207163999904394380e-01,9.218936687208706404e-01
2.760000000000000000e+02,2.909341964298340355e-01,3.303995780821857853e-01,5.398285768011218400e-01,8.215991839327513313e-01,9.223072966132402906e-01
2.770000000000000000e+02,2.920801218934164223e-01,3.316397353218010768e-01,5.412544989794078054e-01,8.224205383501060895e-01,9.226919092753579354e-01
2.780000000000000000e+02,2.932615187501754761e-01,3.329177183952797825e-01,5.427201265465692037e-01,8.232619131250654698e-01,9.230855823448913533e-01
2.790000000000000000e+02,2.944457449614847899e-01,3.341985880853687307e-01,5.441878957693385699e-01,8.241036403118858766e-01,9.234793236260323557e-01
2.800000000000000000e+02,2.955639110172887940e-01,3.354069820814643554e-01,5.455657684206034475e-01,8.248887241572115947e-01,9.238460106339281275e-01
2.810000000000000000e+02,2.967598086785652178e-01,3.366987516551795401e-01,5.470345361300128495e-01,8.257225207971007341e-01,9.242351135592640210e-01
2.820000000000000000e+02,2.979798997276458805e-01,3.380163455851471488e-01,5.485306237373105409e-01,8.265703269754607341e-01,9.246305906134889563e-01
2.830000000000000000e+02,2.991122341729581247e-01,3.392388034162950872e-01,5.499162668370028983e-01,8.273537766719165631e-01,9.249958545280083655e-01
2.840000000000000000e+02,3.002379537720418767e-01,3.404535830870918378e-01,5.512896736872749948e-01,8.281277394381241219e-01,9.253564164991400220e-01
2.850000000000000000e+02,3.015263742058960639e-01,3.418434047824805977e-01,5.528575000336395373e-01,8.290087489788350306e-01,9.257665753064716618e-01
2.860000000000000000e+02,3.026581937756180340e-01,3.430640590649043364e-01,5.542329114670373480e-01,8.297804958833707722e-01,9.261257430750871045e-01
2.870000000000000000e+02,3.037621537600181942e-01,3.442538019599670207e-01,5.555678600739749617e-01,8.305255142458248807e-01,9.264720381251217995e-01
2.880000000000000000e+02,3.049335859283181516e-01,3.455162212337927752e-01,5.569841038180153303e-01,8.313157234797052819e-01,9.268393192583905815e-01
2.890000000000000000e+02,3.062221249724347283e-01,3.469043838777897681e-01,5.585384365508582194e-01,8.321808685802225547e-01,9.272412028155969654e-01
2.900000000000000000e+02,3.074093188804718491e-01,3.481830986925906757e-01,5.599684933154438493e-01,8.329756199528811633e-01,9.276102554703434810e-01
2.910000000000000000e+02,3.086418319744660410e-01,3.495097816799621615e-01,5.614467589113142365e-01,8.337933446704236529e-01,9.279895679617837789e-01
2.920000000000000000e+02,3.098381422270824470e-01,3.507964066771213640e-01,5.628734280047262839e-01,8.345776909432198742e-01,9.283528831887528643e-01
2.930000000000000000e+02,3.109521484084500353e-01,3.519943036016715543e-01,5.642003715525503171e-01,8.353062844957808153e-01,9.286902749351652053e-01
2.940000000000000000e+02,3.120892506787980025e-01,3.532169926094545498e-01,5.655545028435108312e-01,8.360496162037757140e-01,9.290344713365439322e-01
2.950000000000000000e+02,3.132951391472937885e-01,3.545129093029952272e-01,5.669850687112761856e-01,8.368317021067609440e-01,9.293962736841482331e-01
2.960000000000000000e+02,3.144868103124674463e-01,3.557930139550984916e-01,5.683948133644768363e-01,8.376001080716553027e-01,9.297515050348958976e-01
2.970000000000000000e+02,3.156551791830972675e-01,3.570478960079528918e-01,5.697755781049572699e-01,8.383518997209650214e-01,9.300989693262344815e-01
2.980000000000000000e+02,3.168321089874734930e-01,3.583113466796176705e-01,5.711618402747449252e-01,8.391040249989051292e-01,9.304463081516214373e-01
2.990000000000000000e+02,3.179390512880003739e-01,3.594992409859930627e-01,5.724625516752462895e-01,8.398079506875840705e-01,9.307712007802801946e-01
3.000000000000000000e+02,3.191168754750359771e-01,3.607620002688771699e-01,5.738377771242395564e-01,8.405472333681239805e-01,9.311118938903182318e-01
3.010000000000000000e+02,3.204010052121649132e-01,3.621384200205644555e-01,5.753348630920913642e-01,8.413507516128324593e-01,9.314820568048458593e-01
3.020000000000000000e+02,3.214730961978965462e-01,3.632874094937766363e-01,5.765836399916547395e-01,8.420203754967622300e-01,9.317904728483968890e-01
3.030000000000000000e+02,3.226444429701704197e-01,3.645421257055948550e-01,5.779433348195481823e-01,8.427468535728460663e-01,9.321248026097812556e-01
3.040000000000000000e+02,3.238779439919288183e-01,3.658629002223811044e-01,5.793714289986988675e-01,8.435077953805756312e-01,9.324747771850079303e-01
3.050000000000000000e+02,3.251313012639824862e-01,3.672047252226199876e-01,5.808209958627124081e-01,8.442793393668133195e-01,9.328295410855862446e-01
3.060000000000000000e+02,3.262623560615454110e-01,3.684151797530140215e-01,5.821259880187377167e-01,8.449722089230352617e-01,9.331479517047042149e-01
3.070000000000000000e+02,3.275047324591632836e-01,3.697439699992841611e-01,5.835536951211539591e-01,8.457270990483514161e-01,9.334945416751930791e-01
3.080000000000000000e+02,3.289525774123813195e-01,3.712922183183892666e-01,5.852153694698044584e-01,8.466045249146247897e-01,9.338972704672237057e-01
3.090000000000000000e+02,3.301932638098624140e-01,3.726187858759507643e-01,5.866381768860748913e-01,8.473552144192149083e-01,9.342417664341845507e-01
3.100000000000000000e+02,3.313102587494278772e-01,3.738127312921289969e-01,5.879165164401901622e-01,8.480282610003965216e-01,9.345504859717971291e-01
3.110000000000000000e+02,3.324070598607130056e-01,3.749846505712466360e-01,5.891686197213141796e-01,8.486858081426513767e-01,9.348519235534223926e-01
3.120000000000000000e+02,3.337486835551972675e-01,3.764174459608796708e-01,5.906951713522010650e-01,8.494847812700353495e-01,9.352179190179530366e-01
3.130000000000000000e+02,3.349288799986967491e-01,3.776776379171643550e-01,5.920365932982528667e-01,8.501860849715578983e-01,9.355390947828404746e-01
3.140000000000000000e+02,3.360031758328940743e-01,3.788243022155695083e-01,5.932544947342590635e-01,8.508211344459181147e-01,9.358297575507819044e-01
3.150000000000000000e+02,3.372070461605755631e-01,3.801087281554196839e-01,5.946155017324920022e-01,8.515287988641409012e-01,9.361534528393994359e-01
3.160000000000000000e+02,3.387711735028446358e-01,3.817772899159576627e-01,5.963822010092094672e-01,8.524465681491166791e-01,9.365731680064807163e-01
3.170000000000000000e+02,3.399354440660293242e-01,3.830187299015164193e-01,5.976933071148280430e-01,8.531255914483825142e-01,9.368834899214301126e-01
3.180000000000000000e+02,3.410612851215623076e-01,3.842186338953916258e-01,5.989572562005701650e-01,8.537781677912129608e-01,9.371815210439156107e-01
3.190000000000000000e+02,3.422956288681192061e-01,3.855340410982440180e-01,6.003420678528257337e-01,8.544926510438372036e-01,9.375077751505549450e-01
3.200000000000000000e+02,3.434532970544333930e-01,3.867671397338693917e-01,6.016367316271168386e-01,8.551584878480473773e-01,9.378116011403760943e-01
3.210000000000000000e+02,3.446666493122116370e-01,3.880586294389038460e-01,6.029873396979154032e-01,8.558498485661455435e-01,9.381267485954718488e-01
3.220000000000000000e+02,3.459871609711789864e-01,3.894636915909142072e-01,6.044538924554524462e-01,8.565988576330861859e-01,9.384680040618945673e-01
3.230000000000000000e+02,3.473150004635233157e-01,3.908764198828577618e-01,6.059276898168008962e-01,8.573511117085326205e-01,9.388106925073436138e-01
3.240000000000000000e+02,3.485621794030364651e-01,3.922028005345723489e-01,6.073083458797616796e-01,8.580539921116472346e-01,9.391307061000280232e-01
3.250000000000000000e+02,3.496973339255968760e-01,3.934099157759036181e-01,6.085641253309290732e-01,8.586928623494823887e-01,9.394215330688848731e-01
3.260000000000000000e+02,3.510083717272063919e-01,3.948033544138416784e-01,6.100096650667384823e-01,8.594258503198720645e-01,9.397549637141943135e-01
3.270000000000000000e+02,3.521686559786674220e-01,3.960357093276954954e-01,6.112832146791689070e-01,8.600687482273560169e-01,9.400471280212421288e-01
3.280000000000000000e+02,3.534476163712798602e-01,3.973938239950003948e-01,6.126850896920487122e-01,8.607754640676700264e-01,9.403681991895866954e-01
3.290000000000000000e+02,3.547874345854260536e-01,3.988163111335525923e-01,6.141519809788368311e-01,8.615141182405993137e-01,9.407036976046535548e-01
3.300000000000000000e+02,3.559629541962400778e-01,4.000636622988730795e-01,6.154343073175906342e-01,8.621575269815726639e-01,9.409957079921646983e-01
3.310000000000000000e+02,3.571499950082792640e-01,4.013229187851970470e-01,6.167270680633197832e-01,8.628051244175137802e-01,9.412895164109624790e-01
3.320000000000000000e+02,3.584699131562490981e-01,4.027228414069305429e-01,6.181625765008664786e-01,8.635232692700852697e-01,9.416152370376301706e-01
3.330000000000000000e+02,3.596744454627108789e-01,4.040000761452086642e-01,6.194705468994419206e-01,8.641766117155367244e-01,9.419114679492248676e-01
3.340000000000000000e+02,3.609037600048068950e-01,4.053029439643574539e-01,6.208011552683114775e-01,8.648391894705750316e-01,9.422116833192599739e-01
3.350000000000000000e+02,3.620616184036144491e-01,4.065297172521552538e-01,6.220520229211753405e-01,8.654609026959526608e-01,9.424932697181599428e-01
3.360000000000000000e+02,3.632560538419322138e-01,4.077945011632044814e-01,6.233375145229312908e-01,8.660974778646944872e-01,9.427813586657668443e-01
3.370000000000000000e+02,3.644659978045213800e-01,4.090749569224193527e-01,6.246347857049366903e-01,8.667375469960892920e-01,9.430708015593275428e-01
3.380000000000000000e+02,3.656444627891160537e-01,4.103215922468673726e-01,6.258949999952579946e-01,8.673577665895200184e-01,9.433511165466450521e-01
3.390000000000000000e+02,3.669395610827516085e-01,4.116911608759746266e-01,6.272770330539848560e-01,8.680365696723673086e-01,9.436577763352851367e-01
3.400000000000000000e+02,3.681072773851287172e-01,4.129255761560038929e-01,6.285202374723523056e-01,8.686458255836395637e-01,9.439328857195798950e-01
3.410000000000000000e+02,3.693444107267954690e-01,4.142329867399157650e-01,6.298348455156376202e-01,8.692889045073142196e-01,9.442231550120256944e-01
3.420000000000000000e+02,3.705005300893681741e-01,4.154539669265016610e-01,6.310581213790706911e-01,8.698848701522942095e-01,9.444919244091096733e-01
3.430000000000000000e+02,3.717471824953349491e-01,4.167703546048810992e-01,6.323758754125136106e-01,8.705262564962825689e-01,9.447811192682821213e-01
3.440000000000000000e+02,3.728878454090954198e-01,4.179745489507296075e-01,6.335798323804572307e-01,8.711114412096747639e-01,9.450448952679624259e-01
3.450000000000000000e+02,3.741462723495977416e-01,4.193025557347535015e-01,6.349048229116492914e-01,8.717539538219938322e-01,9.453343684530873814e-01
3.460000000000000000e+02,3.753380511551864807e-01,4.205592366369728663e-01,6.361533232881585453e-01,8.723564963436217790e-01,9.456055591606989941e-01
3.470000000000000000e+02,3.765576576420561206e-01,4.218450517306019387e-01,6.374296513958499499e-01,8.729718676593949400e-01,9.458824664833692664e-01
3.480000000000000000e+02,3.779697439919585400e-01,4.233336530994275537e-01,6.389065075537498917e-01,8.736835122684062371e-01,9.462026562080855241e-01
3.490000000000000000e+02,3.792171462703612383e-01,4.246484346185288028e-01,6.402097833389941428e-01,8.743109070860178855e-01,9.464848816224816774e-01
3.500000000000000000e+02,3.804750489605975838e-01,4.259738361738347745e-01,6.415212044764467825e-01,8.749409490301560677e-01,9.467681766845709168e-01
3.510000000000000000e+02,3.817062978059218015e-01,4.272700637454208139e-01,6.427979899464969504e-01,8.755512901100143131e-01,9.470423236036944470e-01
3.520000000000000000e+02,3.829136349916222315e-01,4.285400541754578740e-01,6.440433420068872872e-01,8.761436680362353346e-01,9.473081251074737530e-01
3.530000000000000000e+02,3.841192346146612979e-01,4.298081452707003258e-01,6.452864565324809565e-01,8.767347851729858643e-01,9.475733423667942468e-01
3.540000000000000000e+02,3.852305775023314727e-01,4.309766235482586083e-01,6.464294618666518444e-01,8.772770159091364262e-01,9.478165049633023864e-01
3.550000000000000000e+02,3.864503708353801414e-01,4.322581299151352363e-01,6.476778425151654695e-01,8.778665482725682701e-01,9.480806280208644576e-01
3.560000000000000000e+02,3.876337581845937796e-01,4.335008305623668790e-01,6.488855345513970807e-01,8.784353803249709269e-01,9.483353379242924763e-01
3.570000000000000000e+02,3.889354923697549427e-01,4.348672017400974088e-01,6.502102793660907709e-01,8.790577400916046447e-01,9.486138664759184991e-01
3.580000000000000000e+02,3.902908194618707749e-01,4.362890283637487765e-01,6.515846920474460680e-01,8.797013472408178325e-01,9.489017097598307915e-01
3.590000000000000000e+02,3.915580381521228670e-01,4.376181891633109111e-01,6.528683299132269635e-01,8.803018379745931599e-01,9.491702132747570353e-01
3.600000000000000000e+02,3.928415989548947884e-01,4.389641755721450100e-01,6.541666066018857473e-01,8.809083614666444184e-01,9.494413385019218055e-01
3.610000000000000000e+02,3.940169728032646979e-01,4.401965589106545673e-01,6.553545191255781832e-01,8.814629273182096325e-01,9.496892008876125502e-01
3.620000000000000000e+02,3.951887834852194636e-01,4.414251094197654823e-01,6.565382436459911153e-01,8.820152888976569017e-01,9.499360549423562228e-01
3.630000000000000000e+02,3.963672803754418328e-01,4.426599892850029971e-01,6.577246082571467367e-01,8.825671447521200585e-01,9.501825220808327588e-01
3.640000000000000000e+02,3.974802210380775080e-01,4.438257556200679854e-01,6.588424439791076281e-01,8.830860576762182834e-01,9.504141778867579715e-01
3.650000000000000000e+02,3.987330266175373450e-01,4.451377573132530574e-01,6.600991477891183790e-01,8.836687591039666945e-01,9.506742480662465633e-01
3.660000000000000000e+02,3.998745503897246367e-01,4.463328088794071280e-01,6.612417639750119980e-01,8.841975336949163822e-01,9.509101549817673416e-01
3.670000000000000000e+02,4.010447201610803369e-01,4.475571315084548862e-01,6.624087626714519894e-01,8.847358106436997716e-01,9.511501374565919376e-01
3.680000000000000000e+02,4.024015118609332031e-01,4.489764801959920670e-01,6.637604936554930557e-01,8.853587224036614245e-01,9.514278004099070429e-01
3.690000000000000000e+02,4.036441365959934080e-01,4.502756598538242283e-01,6.649940986123603626e-01,8.859253938235704950e-01,9.516802287920215209e-01
3.700000000000000000e+02,4.048622429594024297e-01,4.515487704796746216e-01,6.662007899395133714e-01,8.864786477440789181e-01,9.519265837307414602e-01
3.710000000000000000e+02,4.061452802187595634e-01,4.528894263468379311e-01,6.674699279342378722e-01,8.870597664287467321e-01,9.521852763244773588e-01
3.720000000000000000e+02,4.073299993182925571e-01,4.541269024473453264e-01,6.686391833266474016e-01,8.875940802426107723e-01,9.524230354270967203e-01
3.730000000000000000e+02,4.085706428826981207e-01,4.554221393201208778e-01,6.698597928611932373e-01,8.881503067673419682e-01,9.526704036772297712e-01
3.740000000000000000e+02,4.097611465693928312e-01,4.566641318393407922e-01,6.710258242175590748e-01,8.886795541108317709e-01,9.529055822357207495e-01
3.750000000000000000e+02,4.110980896604694568e-01,4.580582650835552938e-01,6.723316079609676921e-01,8.892707649527944458e-01,9.531681621140505323e-01
3.760000000000000000e+02,4.124433295532309862e-01,4.594609904310657522e-01,6.736451490919851404e-01,8.898653500648618930e-01,9.534322281353732054e-01
3.770000000000000000e+02,4.138683039706810285e-01,4.609463286382115554e-01,6.750334801627780879e-01,8.904925708786100014e-01,9.537106780458943778e-01
3.780000000000000000e+02,4.150760924977791588e-01,4.622047862236748350e-01,6.762073526835890025e-01,8.910217725761740981e-01,9.539455110020740314e-01
3.790000000000000000e+02,4.164074412733883013e-01,4.635918531153387367e-01,6.775005397130431373e-01,8.916044567212491057e-01,9.542040490920311591e-01
3.800000000000000000e+02,4.175853239564526476e-01,4.648185682950005670e-01,6.786419941785397647e-01,8.921177239821048710e-01,9.544316922342943599e-01
3.810000000000000000e+02,4.190184419618491196e-01,4.663101311111690350e-01,6.800252321661636179e-01,8.927375381983272407e-01,9.547063955695564985e-01
3.820000000000000000e+02,4.202152847172357375e-01,4.675548082412152029e-01,6.811748593924473738e-01,8.932505180985010895e-01,9.549335566366549122e-01
