sigma,ratio,alpha,lam,kappa,E_gen,E_acc,R2_gen,R2_acc,slope_acc,slope_gen,E_acc_dist,E_acc_dist_se,R2_acc_dist,R2_acc_dist_se,slope_acc_dist,slope_acc_dist_se
1.3177044300762262,0.001,0.0005495408738576248,5.495408738576248e-07,0.002413226390216044,0.0009312995922593177,0.28000487212996833,0.9990687004077407,-0.26301763661244104,0.47084513407701867,0.9999580794688554,0.28004433201141427,7.246946319873539e-05,-0.26463692555801444,0.0006950433180250413,0.4708441591929344,6.849459188531658e-05
1.3177044300762262,0.001,0.0005888436553555889,5.888436553555889e-07,0.002413300065016609,0.00093126759513749,0.2799888047968781,0.9990687324048625,-0.2628637189240699,0.47086031636544384,0.9999581377412019,0.28002826617764853,7.246806218283872e-05,-0.26448281320980294,0.0006949626408709121,0.4708593407165703,6.849523316025385e-05
1.3177044300762262,0.001,0.000630957344480193,6.30957344480193e-07,0.0024133790075224816,0.0009312333133628605,0.27997158978797265,0.9990687666866371,-0.26269882354853524,0.47087658359511947,0.9999582001768298,0.2800110527749887,7.246656090062813e-05,-0.26431770929120835,0.0006948762095348062,0.47087560712686666,6.849592016193699e-05
1.3177044300762262,0.001,0.0006760829753919819,6.760829753919819e-07,0.002413463594259344,0.0009311965840948736,0.2799531452367021,0.9990688034159051,-0.2625221698640736,0.4708940132291999,0.999958267072853,0.2799926099445024,7.246495217128815e-05,-0.26414083219342666,0.0006947836148167158,0.4708930358830743,6.849665614046825e-05
1.3177044300762262,0.001,0.0007244359600749898,7.244359600749898e-07,0.0024135542286496596,0.0009311572329288819,0.2799333834532166,0.9990688427670711,-0.26233292208341963,0.4709126882515357,0.9999583387475381,0.2799728500044655,7.246322829898479e-05,-0.2639513450721239,0.0006946844185957392,0.4709117099648914,6.849744457540178e-05
1.3177044300762262,0.001,0.0007762471166286912,7.762471166286911e-07,0.002413651342931559,0.0009311150730812828,0.2799122105125318,0.9990688849269187,-0.26213018540586286,0.47093269755868317,0.9999584155418119,0.2799516790386185,7.246138103581891e-05,-0.2637483519951406,0.0006945781518125806,0.47093171826440294,6.849828919171121e-05
1.3177044300762262,0.001,0.0008317637711026709,8.317637711026709e-07,0.00241375540021426,0.0009310699045181888,0.2798895258140286,0.9990689300954818,-0.26191300190941535,0.4709541363794359,0.9999584978208568,0.2799289964556675,7.24594015421006e-05,-0.26353089382908246,0.0006944643123152395,0.4709531560056286,6.849919397683485e-05
1.3177044300762262,0.001,0.0008912509381337459,8.912509381337459e-07,0.002413866896679696,0.0009310215130236409,0.27986522161016497,0.9990689784869764,-0.26168034616493574,0.47097710672394805,0.9999585859758263,0.2799046945180487,7.245728034374168e-05,-0.26329794384800775,0.0006943423625590532,0.47097612519361465,6.850016319886391e-05
1.3177044300762262,0.001,0.0009549925860214359,9.549925860214358e-07,0.002413986363940679,0.0009309696692037601,0.27983918250240597,0.9990690303307962,-0.2614311205556177,0.47100171786440936,0.9999586804256911,0.2798786578379333,7.245500728656555e-05,-0.26304840304728694,0.0006942117271522547,0.47100073509505613,6.850120142594727e-05
1.3177044300762262,0.001,0.0010232929922807535,1.0232929922807535e-06,0.0024141143715666635,0.000930914127422133,0.27981128490220675,0.9990690858725779,-0.26116415028399853,0.4710280868493992,0.9999587816191936,0.2798507628381976,7.245257148729704e-05,-0.2627810951436875,0.0006940717902370528,0.4710271027526857,6.850231354698453e-05
