geometry_id,subject,unit,model,layer,score_hash,split_hash,seed_hash,n_total,n_pcs,n_train,config_path,cache_path,xtransform_path,readout_path
AlexNet_training_seed_01__.classifier.ReLU4__cae3b3f8a4,three0_250426-250501,74,AlexNet_training_seed_01,.classifier.ReLU4,9ebe0631978a6f33,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/three0_250426-250501/three0_250426-250501_AlexNet_training_seed_01_Ch74_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/three0_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_three0_250426-250501_unit74_AlexNet_training_seed_01.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_AlexNet_training_seed_01_Ch74_Xtfmer_.classifier.ReLU4_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_AlexNet_training_seed_01_Ch74_readout_.classifier.ReLU4_pca750_RidgeCV.pth
clipag_vitb32__.transformer.resblocks.ResidualAttentionBlock8__a5217d79b5,three0_250426-250501,120,clipag_vitb32,.transformer.resblocks.ResidualAttentionBlock8,6d3e636216696ab9,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/three0_250426-250501/three0_250426-250501_clipag_vitb32_Ch120_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/three0_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_three0_250426-250501_unit120_clipag_vitb32.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_clipag_vitb32_Ch120_Xtfmer_.transformer.resblocks.ResidualAttentionBlock8_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_clipag_vitb32_Ch120_readout_.transformer.resblocks.ResidualAttentionBlock8_pca750_RidgeCV.pth
clipag_vitb32__.transformer.resblocks.ResidualAttentionBlock5__04d09ff54c,three0_250426-250501,168,clipag_vitb32,.transformer.resblocks.ResidualAttentionBlock5,353bc06eb7de1e1a,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/three0_250426-250501/three0_250426-250501_clipag_vitb32_Ch168_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/three0_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_three0_250426-250501_unit168_clipag_vitb32.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_clipag_vitb32_Ch168_Xtfmer_.transformer.resblocks.ResidualAttentionBlock5_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_clipag_vitb32_Ch168_readout_.transformer.resblocks.ResidualAttentionBlock5_pca750_RidgeCV.pth
clipag_vitb32__.transformer.resblocks.ResidualAttentionBlock6__19cafa0e72,three0_250426-250501,204,clipag_vitb32,.transformer.resblocks.ResidualAttentionBlock6,61e6e2e2aade3b01,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/three0_250426-250501/three0_250426-250501_clipag_vitb32_Ch204_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/three0_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_three0_250426-250501_unit204_clipag_vitb32.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_clipag_vitb32_Ch204_Xtfmer_.transformer.resblocks.ResidualAttentionBlock6_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_clipag_vitb32_Ch204_readout_.transformer.resblocks.ResidualAttentionBlock6_pca750_RidgeCV.pth
clipag_vitb32__.transformer.resblocks.ResidualAttentionBlock4__27100964f3,three0_250426-250501,56,clipag_vitb32,.transformer.resblocks.ResidualAttentionBlock4,3a483a5b5ab6fa1a,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/three0_250426-250501/three0_250426-250501_clipag_vitb32_Ch56_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/three0_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_three0_250426-250501_unit56_clipag_vitb32.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_clipag_vitb32_Ch56_Xtfmer_.transformer.resblocks.ResidualAttentionBlock4_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_clipag_vitb32_Ch56_readout_.transformer.resblocks.ResidualAttentionBlock4_pca750_RidgeCV.pth
clipag_vitb32__.transformer.resblocks.ResidualAttentionBlock6__19cafa0e72,three0_250426-250501,74,clipag_vitb32,.transformer.resblocks.ResidualAttentionBlock6,61e6e2e2aade3b01,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/three0_250426-250501/three0_250426-250501_clipag_vitb32_Ch74_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/three0_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_three0_250426-250501_unit74_clipag_vitb32.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_clipag_vitb32_Ch74_Xtfmer_.transformer.resblocks.ResidualAttentionBlock6_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_clipag_vitb32_Ch74_readout_.transformer.resblocks.ResidualAttentionBlock6_pca750_RidgeCV.pth
dinov2_vitb14_reg__.blocks.NestedTensorBlock7__7cad87db8b,three0_250426-250501,120,dinov2_vitb14_reg,.blocks.NestedTensorBlock7,34216c6849dc7f70,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/three0_250426-250501/three0_250426-250501_dinov2_vitb14_reg_Ch120_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/three0_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_three0_250426-250501_unit120_dinov2_vitb14_reg.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_dinov2_vitb14_reg_Ch120_Xtfmer_.blocks.NestedTensorBlock7_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_dinov2_vitb14_reg_Ch120_readout_.blocks.NestedTensorBlock7_pca750_RidgeCV.pth
dinov2_vitb14_reg__.blocks.NestedTensorBlock7__7cad87db8b,three0_250426-250501,168,dinov2_vitb14_reg,.blocks.NestedTensorBlock7,34216c6849dc7f70,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/three0_250426-250501/three0_250426-250501_dinov2_vitb14_reg_Ch168_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/three0_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_three0_250426-250501_unit168_dinov2_vitb14_reg.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_dinov2_vitb14_reg_Ch168_Xtfmer_.blocks.NestedTensorBlock7_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_dinov2_vitb14_reg_Ch168_readout_.blocks.NestedTensorBlock7_pca750_RidgeCV.pth
dinov2_vitb14_reg__.blocks.NestedTensorBlock4__be0babf541,three0_250426-250501,204,dinov2_vitb14_reg,.blocks.NestedTensorBlock4,96a38399851f7335,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/three0_250426-250501/three0_250426-250501_dinov2_vitb14_reg_Ch204_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/three0_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_three0_250426-250501_unit204_dinov2_vitb14_reg.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_dinov2_vitb14_reg_Ch204_Xtfmer_.blocks.NestedTensorBlock4_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_dinov2_vitb14_reg_Ch204_readout_.blocks.NestedTensorBlock4_pca750_RidgeCV.pth
dinov2_vitb14_reg__.blocks.NestedTensorBlock6__9baac9e265,three0_250426-250501,56,dinov2_vitb14_reg,.blocks.NestedTensorBlock6,b3ef9b0a5bc9e5e6,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/three0_250426-250501/three0_250426-250501_dinov2_vitb14_reg_Ch56_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/three0_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_three0_250426-250501_unit56_dinov2_vitb14_reg.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_dinov2_vitb14_reg_Ch56_Xtfmer_.blocks.NestedTensorBlock6_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_dinov2_vitb14_reg_Ch56_readout_.blocks.NestedTensorBlock6_pca750_RidgeCV.pth
dinov2_vitb14_reg__.blocks.NestedTensorBlock3__8a7507e2d4,three0_250426-250501,74,dinov2_vitb14_reg,.blocks.NestedTensorBlock3,5461b2004eb59018,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/three0_250426-250501/three0_250426-250501_dinov2_vitb14_reg_Ch74_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/three0_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_three0_250426-250501_unit74_dinov2_vitb14_reg.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_dinov2_vitb14_reg_Ch74_Xtfmer_.blocks.NestedTensorBlock3_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_dinov2_vitb14_reg_Ch74_readout_.blocks.NestedTensorBlock3_pca750_RidgeCV.pth
radio_v2.5-b__.model.blocks.Block11__5129994521,three0_250426-250501,120,radio_v2.5-b,.model.blocks.Block11,f32f0f37bddb8666,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/three0_250426-250501/three0_250426-250501_radio_v2.5-b_Ch120_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/three0_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_three0_250426-250501_unit120_radio_v2.5-b.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_radio_v2.5-b_Ch120_Xtfmer_.model.blocks.Block11_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_radio_v2.5-b_Ch120_readout_.model.blocks.Block11_pca750_RidgeCV.pth
radio_v2.5-b__.model.blocks.Block7__17d2e7ce44,three0_250426-250501,168,radio_v2.5-b,.model.blocks.Block7,e8b99c95295da5ba,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/three0_250426-250501/three0_250426-250501_radio_v2.5-b_Ch168_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/three0_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_three0_250426-250501_unit168_radio_v2.5-b.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_radio_v2.5-b_Ch168_Xtfmer_.model.blocks.Block7_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_radio_v2.5-b_Ch168_readout_.model.blocks.Block7_pca750_RidgeCV.pth
radio_v2.5-b__.model.blocks.Block2__a987243f1d,three0_250426-250501,204,radio_v2.5-b,.model.blocks.Block2,c899e579f10d29ad,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/three0_250426-250501/three0_250426-250501_radio_v2.5-b_Ch204_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/three0_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_three0_250426-250501_unit204_radio_v2.5-b.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_radio_v2.5-b_Ch204_Xtfmer_.model.blocks.Block2_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_radio_v2.5-b_Ch204_readout_.model.blocks.Block2_pca750_RidgeCV.pth
radio_v2.5-b__.model.blocks.Block2__a987243f1d,three0_250426-250501,56,radio_v2.5-b,.model.blocks.Block2,c899e579f10d29ad,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/three0_250426-250501/three0_250426-250501_radio_v2.5-b_Ch56_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/three0_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_three0_250426-250501_unit56_radio_v2.5-b.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_radio_v2.5-b_Ch56_Xtfmer_.model.blocks.Block2_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_radio_v2.5-b_Ch56_readout_.model.blocks.Block2_pca750_RidgeCV.pth
radio_v2.5-b__.model.blocks.Block7__17d2e7ce44,three0_250426-250501,74,radio_v2.5-b,.model.blocks.Block7,e8b99c95295da5ba,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/three0_250426-250501/three0_250426-250501_radio_v2.5-b_Ch74_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/three0_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_three0_250426-250501_unit74_radio_v2.5-b.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_radio_v2.5-b_Ch74_Xtfmer_.model.blocks.Block7_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_radio_v2.5-b_Ch74_readout_.model.blocks.Block7_pca750_RidgeCV.pth
regnety_640__.s3.Bottleneckb11__c1599550b0,three0_250426-250501,120,regnety_640,.s3.Bottleneckb11,57d30662ab9c2ef8,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/three0_250426-250501/three0_250426-250501_regnety_640_Ch120_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/three0_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_three0_250426-250501_unit120_regnety_640.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_regnety_640_Ch120_Xtfmer_.s3.Bottleneckb11_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_regnety_640_Ch120_readout_.s3.Bottleneckb11_pca750_RidgeCV.pth
regnety_640__.s3.Bottleneckb5__00b2e5825d,three0_250426-250501,168,regnety_640,.s3.Bottleneckb5,39bd4ab5535c5ce3,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/three0_250426-250501/three0_250426-250501_regnety_640_Ch168_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/three0_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_three0_250426-250501_unit168_regnety_640.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_regnety_640_Ch168_Xtfmer_.s3.Bottleneckb5_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_regnety_640_Ch168_readout_.s3.Bottleneckb5_pca750_RidgeCV.pth
regnety_640__.s3.Bottleneckb3__dec3b30327,three0_250426-250501,204,regnety_640,.s3.Bottleneckb3,eeeef688fe9c6d09,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/three0_250426-250501/three0_250426-250501_regnety_640_Ch204_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/three0_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_three0_250426-250501_unit204_regnety_640.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_regnety_640_Ch204_Xtfmer_.s3.Bottleneckb3_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_regnety_640_Ch204_readout_.s3.Bottleneckb3_pca750_RidgeCV.pth
regnety_640__.s3.Bottleneckb1__b8e9169f5d,three0_250426-250501,56,regnety_640,.s3.Bottleneckb1,504a3f6117a25a67,7b6cbcd0c0a40cca,7be36c1d802686b3,969,750,774,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/accentuation_configs/three0_250426-250501/three0_250426-250501_regnety_640_Ch56_accentuation_config.yaml,/n/holylabs/LABS/alvarez_lab/Lab/VVS_Accentuation/Encoding_models/three0_250426-250501/posthoc_model_predict_PCA_popul_unit/posthoc_prediction_NSDencimg_PCA_pop_unit_three0_250426-250501_unit56_regnety_640.pkl,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_regnety_640_Ch56_Xtfmer_.s3.Bottleneckb1_pca750_RidgeCV_JITscript.pt,/n/holylabs/LABS/alvarez_lab/Everyone/Accentuate_VVS/Encoding_model_outputs/three0_250426-250501/three0_250426-250501_regnety_640_Ch56_readout_.s3.Bottleneckb1_pca750_RidgeCV.pth
