pc,variance,mean_power,power_se,power_over_variance
2.700000000000000000e+01,1.092638533356078057e+01,3.929986953753458745e-01,6.988001644165753312e-02,3.596785976129145135e-02
2.800000000000000000e+01,1.086683776679715763e+01,2.900666099175626123e-01,5.087524642449534062e-02,2.669282602192151257e-02
2.900000000000000000e+01,1.046963464618950113e+01,4.182911734588971031e-01,8.373364410224851118e-02,3.995279564135861827e-02
3.000000000000000000e+01,1.024790278839418889e+01,3.134732929921030253e-01,5.198615065401949314e-02,3.058901898904753391e-02
3.100000000000000000e+01,1.007919534330607547e+01,3.797972301331837830e-01,5.009007310175216804e-02,3.768130462769724714e-02
3.200000000000000000e+01,9.900996694830890732e+00,3.985876175862581028e-01,6.958489463762138061e-02,4.025732255767266315e-02
3.300000000000000000e+01,9.471733156624873473e+00,3.841704968686179833e-01,5.496099523050720914e-02,4.055968327189572731e-02
3.400000000000000000e+01,9.391699943766948167e+00,2.686637806775664106e-01,5.454196198292650399e-02,2.860651237648113854e-02
3.500000000000000000e+01,9.083955101587713798e+00,3.946803772344415484e-01,8.937238040964008701e-02,4.344807661647936275e-02
3.600000000000000000e+01,8.967822937359620994e+00,4.781763515275393450e-01,1.264395536644729590e-01,5.332134174231677182e-02
3.700000000000000000e+01,8.897294779101816431e+00,3.666095952783695600e-01,8.186195418243900901e-02,4.120461380457699635e-02
3.800000000000000000e+01,8.574237693725669018e+00,3.626571255852196751e-01,7.673456077514022311e-02,4.229613623268219103e-02
3.900000000000000000e+01,8.519549049372717064e+00,3.039919156083527030e-01,4.484342499945311727e-02,3.568169087901844339e-02
4.000000000000000000e+01,8.295882435261928478e+00,3.263086215858802541e-01,4.882958321034638199e-02,3.933380494869291588e-02
4.100000000000000000e+01,8.057996237549604146e+00,2.805240438853688345e-01,3.344187581850123492e-02,3.481312669000138221e-02
4.200000000000000000e+01,8.016828343524990075e+00,2.798339851974717130e-01,4.474248782640480315e-02,3.490582225369553288e-02
4.300000000000000000e+01,7.909300301276164014e+00,2.976158879579184346e-01,6.807751821231498857e-02,3.762859881674971568e-02
4.400000000000000000e+01,7.766803237304855223e+00,2.614096580361536803e-01,3.649958244000768570e-02,3.365730404763864897e-02
4.500000000000000000e+01,7.647944266111049494e+00,4.333817300913035409e-01,9.141563322021849236e-02,5.666643414383516070e-02
4.600000000000000000e+01,7.538119589534984399e+00,2.403973183574462935e-01,3.288696405405987927e-02,3.189088677913586023e-02
4.700000000000000000e+01,7.482958911291444082e+00,2.899836531378899851e-01,4.762361973535209764e-02,3.875253847783633604e-02
4.800000000000000000e+01,7.405944816070609171e+00,2.428271412609541158e-01,3.681927808001026620e-02,3.278813808253455697e-02
4.900000000000000000e+01,7.264724517893629496e+00,2.858129492240006342e-01,4.718490055653985077e-02,3.934257225033368360e-02
5.000000000000000000e+01,7.221725842880844404e+00,2.832330352787214567e-01,4.769313071671536092e-02,3.921957734769614817e-02
5.100000000000000000e+01,7.214507898278037956e+00,3.661216823040833734e-01,6.397489435480688269e-02,5.074797719626441411e-02
5.200000000000000000e+01,7.064632332966766626e+00,2.632619993931389901e-01,4.848282942801216550e-02,3.726478420747241643e-02
5.300000000000000000e+01,7.035828558116158149e+00,2.831096370786553296e-01,3.552587606935371511e-02,4.023827964825479886e-02
5.400000000000000000e+01,6.958935964958800291e+00,2.857327599283300268e-01,4.554631732968979219e-02,4.105983463091424784e-02
5.500000000000000000e+01,6.866410967379269259e+00,2.921941503505015025e-01,5.165764431300021164e-02,4.255413078807084720e-02
5.600000000000000000e+01,6.781718691908651842e+00,2.498175783828050223e-01,4.715036945610449198e-02,3.683691254856461678e-02
5.700000000000000000e+01,6.714261281515662816e+00,2.856753994631269777e-01,4.970840268762171527e-02,4.254755474732422466e-02
5.800000000000000000e+01,6.596881947322050799e+00,2.737340214745975775e-01,3.870201206528956633e-02,4.149445505625845576e-02
5.900000000000000000e+01,6.466584805158620775e+00,2.963346428282166434e-01,3.840448322866813619e-02,4.582552487239015954e-02
6.000000000000000000e+01,6.423130864164881437e+00,3.055194183397589858e-01,5.053489951914945377e-02,4.756549801036660113e-02
6.100000000000000000e+01,6.395133102532545522e+00,2.589523250005575927e-01,4.235051835760296479e-02,4.049209310405275930e-02
6.200000000000000000e+01,6.336113699515811604e+00,2.551448029117519001e-01,3.109936547013534072e-02,4.026834350072495960e-02
6.300000000000000000e+01,6.315969608622413745e+00,2.342689148134484145e-01,3.232773607342148692e-02,3.709152027799975104e-02
6.400000000000000000e+01,6.229508063648163230e+00,2.941129408950722279e-01,4.412903683045565906e-02,4.721286783644228213e-02
6.500000000000000000e+01,6.144996889136440821e+00,2.717012824444408059e-01,5.146564153761167687e-02,4.421503986841287398e-02
6.600000000000000000e+01,6.125558936809324173e+00,2.708093250784383565e-01,4.710043189781985135e-02,4.420973300103406972e-02
6.700000000000000000e+01,6.066815293323880809e+00,2.505891693890264227e-01,4.063720606107619482e-02,4.130489511767117955e-02
6.800000000000000000e+01,5.995355526038620653e+00,2.830775271743821153e-01,6.082547134523515198e-02,4.721613688211467180e-02
6.900000000000000000e+01,5.932316417238271633e+00,2.504356153347474523e-01,4.336923030328105472e-02,4.221548510241723839e-02
7.000000000000000000e+01,5.853949032637034477e+00,2.587241720658626787e-01,3.358969371811577898e-02,4.419651941337707918e-02
7.100000000000000000e+01,5.797016765468626431e+00,2.249300510589846702e-01,2.983127183814638511e-02,3.880100061101022374e-02
7.200000000000000000e+01,5.767522762619967658e+00,2.580446285566134756e-01,5.035306116565869267e-02,4.474098138442258316e-02
7.300000000000000000e+01,5.749747993541051372e+00,2.486495346699078013e-01,2.886582420898369319e-02,4.324529265443058379e-02
7.400000000000000000e+01,5.675846802984914063e+00,2.790977555135314980e-01,5.481346805704722519e-02,4.917288383589822620e-02
7.500000000000000000e+01,5.620810638336543263e+00,2.137816806599145136e-01,2.625673375424357470e-02,3.803395887451251067e-02
7.600000000000000000e+01,5.611046555422712245e+00,2.635971199542607724e-01,4.201782698532199184e-02,4.697824502979952577e-02
7.700000000000000000e+01,5.553853654733053702e+00,2.484977416590883892e-01,4.221564054723799669e-02,4.474330025734760824e-02
7.800000000000000000e+01,5.525749583791874642e+00,2.129834092309834670e-01,2.478548299732110868e-02,3.854380405795193587e-02
7.900000000000000000e+01,5.458311785235705038e+00,2.373593581997412161e-01,3.302363706760571421e-02,4.348585561597621135e-02
8.000000000000000000e+01,5.404661447387955953e+00,2.344550767856767026e-01,3.499854950163443223e-02,4.338015971360936751e-02
8.100000000000000000e+01,5.388840186079867145e+00,2.363101995707613534e-01,3.473777878852346568e-02,4.385177355624386014e-02
8.200000000000000000e+01,5.369321593653100244e+00,2.119306466532397126e-01,3.098490460855131759e-02,3.947065620054421992e-02
8.300000000000000000e+01,5.358453524857514694e+00,2.207548086181385094e-01,3.593735108183360172e-02,4.119748498220082017e-02
8.400000000000000000e+01,5.340612028056792582e+00,2.641841069955385146e-01,5.215216662689758920e-02,4.946700969994691222e-02
8.500000000000000000e+01,5.283356430119758862e+00,2.125848219699586483e-01,2.735781285690294315e-02,4.023669892079190236e-02
8.600000000000000000e+01,5.252955175002615995e+00,2.405024532845898566e-01,3.474561810183467159e-02,4.578421960063081692e-02
