pc,variance,mean_power,power_se,power_over_variance
1.950000000000000000e+02,2.975495490489257122e+01,3.399415066573419075e+00,5.271392735059388102e-01,1.142470246531765848e-01
1.960000000000000000e+02,2.968891232889907528e+01,2.895415877991594833e+00,3.817819341461217153e-01,9.752515841320356926e-02
1.970000000000000000e+02,2.963290574752390683e+01,3.478406193116710288e+00,6.949778088815743438e-01,1.173832300737959883e-01
1.980000000000000000e+02,2.948906064372288327e+01,3.131659142818120856e+00,9.106815750426395795e-01,1.061973177326261814e-01
1.990000000000000000e+02,2.925047398403340893e+01,3.437471471916888621e+00,6.856762922998869136e-01,1.175184878642738656e-01
2.000000000000000000e+02,2.916773471956578945e+01,3.670631253813513517e+00,2.692324079719154994e-02,1.258456060816832978e-01
2.010000000000000000e+02,2.911661896989478748e+01,2.994181232195628706e+00,4.064287404735753562e-01,1.028340974373250921e-01
2.020000000000000000e+02,2.902571261817223558e+01,4.403529748243286690e+00,1.004852492594348945e+00,1.517113397411077591e-01
2.030000000000000000e+02,2.884043235988182374e+01,2.768483944211793890e+00,1.046727692787645880e+00,9.599314981362290500e-02
2.040000000000000000e+02,2.869542019029295687e+01,2.866911613250908708e+00,7.434978913762372299e-01,9.990833360302990573e-02
2.050000000000000000e+02,2.852744467963623975e+01,3.290428097935491625e+00,5.067536143396487169e-01,1.153425459197998104e-01
2.060000000000000000e+02,2.831284538275669860e+01,3.797825360550290963e+00,9.874937443056142072e-02,1.341378907421036104e-01
2.070000000000000000e+02,2.829591775174668200e+01,4.622271273764313904e+00,1.064354232959266122e+00,1.633547041773891761e-01
2.080000000000000000e+02,2.813913434054666496e+01,2.276668552058469963e+00,2.698635132252957813e-01,8.090755474229135991e-02
2.090000000000000000e+02,2.811395577947209290e+01,2.667003868014110601e+00,8.243731674775816032e-01,9.486405573567384397e-02
2.100000000000000000e+02,2.802783994828462610e+01,4.242054126438228323e+00,3.367291753815435662e-01,1.513514467852472845e-01
2.110000000000000000e+02,2.800056989134453289e+01,2.740038676389505490e+00,1.423108169958242353e-01,9.785653245709471926e-02
2.120000000000000000e+02,2.786719480751831668e+01,4.952027483686761045e+00,4.421605068575339970e-01,1.777009676751084011e-01
2.130000000000000000e+02,2.777567553767282149e+01,3.545697667979034406e+00,4.388294498220925988e-01,1.276547770429532491e-01
2.140000000000000000e+02,2.760108320956952710e+01,3.267453475347185332e+00,2.786927190827404033e-03,1.183813494035021036e-01
2.150000000000000000e+02,2.746521493714223183e+01,6.651340298741079238e+00,3.539876543995275071e+00,2.421732476502932441e-01
2.160000000000000000e+02,2.728886137041222781e+01,2.988432849215582721e+00,4.891700011932258452e-01,1.095110861772991273e-01
2.170000000000000000e+02,2.717015941880957897e+01,1.992851908467604405e+00,5.965264554895878257e-01,7.334708191251820830e-02
2.180000000000000000e+02,2.709387010277355401e+01,2.998697108332013972e+00,3.696641789334402239e-01,1.106780647045710331e-01
2.190000000000000000e+02,2.699960515764347235e+01,2.378028961359399673e+00,6.156032745702621350e-02,8.807643472838674881e-02
2.200000000000000000e+02,2.690729781102356810e+01,3.456045296035540559e+00,3.030310016582395405e-01,1.284426745601947306e-01
2.210000000000000000e+02,2.686572649879813923e+01,3.346132700418353423e+00,1.021490262408761396e+00,1.245502406409164237e-01
2.220000000000000000e+02,2.678573469886012504e+01,2.563820989239730341e+00,1.393779254477185425e-01,9.571591065407045185e-02
2.230000000000000000e+02,2.656514712685098445e+01,2.676944521751469352e+00,1.115228823898091054e-01,1.007690455832530030e-01
2.240000000000000000e+02,2.645723833843049988e+01,3.922180631487330427e+00,5.657089366354886018e-01,1.482460331390733632e-01
2.250000000000000000e+02,2.637403401116881696e+01,4.164214029182727650e+00,1.076135513397341148e+00,1.578906748743584554e-01
2.260000000000000000e+02,2.627859323885947518e+01,2.482304041621703927e+00,1.126135165247745679e-01,9.446107023533498182e-02
2.270000000000000000e+02,2.619031564465509376e+01,4.653697010100501075e+00,2.346558793793618314e-01,1.776877023263453981e-01
2.280000000000000000e+02,2.614489855669400598e+01,2.775190051308060291e+00,4.754737212528167833e-01,1.061465220563081874e-01
2.290000000000000000e+02,2.610465842597887942e+01,2.105592487253856060e+00,4.560060896334239833e-01,8.065964522096212563e-02
2.300000000000000000e+02,2.602038454108268795e+01,2.585620867550371127e+00,4.111886283201315884e-01,9.936904904183961607e-02
2.310000000000000000e+02,2.590924376801904572e+01,2.651389401705974258e+00,8.034619743128873504e-01,1.023337240347672455e-01
